Aluno_ID,Distrito,Desenho_A,Portugues,HCA,Nota_Interna,Historia_A,MACS,Ingles,Geografia_A,Matematica_A,Fisica_Quimica_A,Geometria_Descritiva_A,Literatura_Portuguesa,Filosofia,Economia_A,Biologia_Geologia,Matematica_B,Portugues_L2,Espanhol_Iniciacao,Mandarim_Iniciacao,Espanhol_Continuacao,Alemao,Frances,Portugues_LNM,Latim_A,Historia_B
2020_11147,Braga,,191,,200,,,,,194.0,186.0,,,,,186.0,,,,,,,,,,
2020_11148,Lisboa,,170,,200,192.0,200.0,,,,,,,,,,,,,,,,,,,
2020_11149,Porto,,122,,128,,,,,125.0,141.0,80.0,,,,,,,,,,,,,,
2020_11150,Lisboa,,145,,193,,,,,195.0,194.0,,,,,171.0,,,,,,,,,,
2020_11151,Outro,,165,,195,200.0,200.0,,,,,,,,,,,,,,,,,,,
2020_11152,Braga,,95,,100,,59.0,,,100.0,,,,,97.0,,,,,,,,,,,
2020_11153,Porto,,111,,116,98.0,,,,,,,88.0,,,,,,,,,,,,,
2020_11154,Coimbra,,165,,191,189.0,,195.0,,,,,,,,,,,,,,,,,,
2020_11155,Coimbra,168.0,127,,168,,,,,,,160.0,,,,,,,,,,,,,,
2020_11156,Porto,,197,,200,194.0,200.0,,,,,,,,,,,,,,,,,,,
2020_11157,Lisboa,,138,,149,159.0,111.0,,,,,,,,,,,,,,,,,,,
2020_11158,Lisboa,,108,,133,,,,,125.0,120.0,,,,,131.0,,,,,,,,,,
2020_11159,Porto,,125,,147,,,,,151.0,129.0,,,,,141.0,,,,,,,,,,
2020_11160,Setúbal,,165,,197,188.0,,196.0,,,,,,,,,,,,,,,,,,
2020_11161,Porto,,101,,105,,67.0,,,118.0,,,,,110.0,,,,,,,,,,,
2020_11162,Braga,,127,,149,159.0,106.0,,,,,,,,,,,,,,,,,,,
2020_11163,Lisboa,,107,,100,,,,,76.0,89.0,48.0,,,,,,,,,,,,,,
2020_11164,Porto,,156,,179,183.0,,,,,,,164.0,,,,,,,,,,,,,
2020_11165,Lisboa,171.0,147,,180,,,,,,,165.0,,,,,,,,,,,,,,
2020_11166,Lisboa,,151,,200,,,,,192.0,189.0,200.0,,,,,,,,,,,,,,
2020_11167,Outro,,161,,196,185.0,185.0,,,,,,,,,,,,,,,,,,,
2020_11168,Setúbal,,95,,114,100.0,,,109.0,,,,,,,,,,,,,,,,,
2020_11169,Leiria,,170,,184,187.0,,,,,,,158.0,,,,,,,,,,,,,
2020_11170,Lisboa,,128,,158,162.0,,,,,,,126.0,,,,,,,,,,,,,
2020_11171,Setúbal,,146,,162,,130.0,,,167.0,,,,,150.0,,,,,,,,,,,
2020_11172,Outro,166.0,133,158.0,156,,,,,,,,,,,,,,,,,,,,,
2020_11173,Lisboa,,145,,179,184.0,,,182.0,,,,,,,,,,,,,,,,,
2020_11174,Outro,,150,,170,180.0,126.0,,,,,,,,,,,,,,,,,,,
2020_11175,Lisboa,,145,,174,,,,167.0,178.0,,,,,165.0,,,,,,,,,,,
2020_11176,Setúbal,,128,,143,,,,,154.0,136.0,109.0,,,,,,,,,,,,,,
2020_11177,Faro,,126,,143,,,,142.0,127.0,,,,,126.0,,,,,,,,,,,
2020_11178,Outro,,90,,100,,,,,66.0,60.0,36.0,,,,,,,,,,,,,,
2020_11179,Lisboa,,125,,150,155.0,,,,,,,113.0,,,,,,,,,,,,,
2020_11180,Porto,,133,,170,,,,,166.0,159.0,,,,,149.0,,,,,,,,,,
2020_11181,Lisboa,,197,,200,,,,,198.0,198.0,200.0,,,,,,,,,,,,,,
2020_11182,Outro,,135,,168,,,,,155.0,170.0,,,,,164.0,,,,,,,,,,
2020_11183,Porto,,148,,177,,,,,165.0,172.0,,,,,160.0,,,,,,,,,,
2020_11184,Coimbra,128.0,110,136.0,128,,,,,,,,,,,,,,,,,,,,,
2020_11185,Porto,,166,,192,193.0,,,,,,,155.0,,,,,,,,,,,,,
2020_11186,Outro,,135,,168,,,,,158.0,167.0,,,,,154.0,,,,,,,,,,
2020_11187,Coimbra,,132,,164,,,,,162.0,165.0,,,,,164.0,,,,,,,,,,
2020_11188,Porto,,158,,198,,,,,198.0,191.0,,,,,183.0,,,,,,,,,,
2020_11189,Setúbal,,179,,200,187.0,200.0,,200.0,,,,,,,,,,,,,,,,,
2020_11190,Outro,,66,,100,,,,,73.0,93.0,,,,,88.0,,,,,,,,,,
2020_11191,Coimbra,,136,,162,154.0,,,160.0,,,,,,,,,,,,,,,,,
2020_11192,Outro,,132,,147,,101.0,,,162.0,,,,,137.0,,,,,,,,,,,
2020_11193,Outro,,167,,200,,,,200.0,198.0,,,,,190.0,,,,,,,,,,,
2020_11194,Leiria,,108,,131,,,,,119.0,135.0,100.0,,,,,,,,,,,,,,
2020_11195,Setúbal,,135,,160,,,,,141.0,150.0,,,,,162.0,,,,,,,,,,
2020_11196,Porto,,162,,200,,,,,195.0,199.0,200.0,,,,,,,,,,,,,,
2020_11197,Lisboa,,128,,175,,,,,179.0,172.0,,,,,160.0,,,,,,,,,,
2020_11198,Lisboa,,127,,162,,,,,160.0,146.0,,,,,156.0,,,,,,,,,,
2020_11199,Porto,,87,,100,,,,,69.0,52.0,,,,,93.0,,,,,,,,,,
2020_11200,Outro,,135,,176,,,,,185.0,172.0,,,,,162.0,,,,,,,,,,
2020_11201,Lisboa,,156,,194,,,,,191.0,185.0,,,,,179.0,,,,,,,,,,
2020_11202,Lisboa,,130,,129,136.0,88.0,,,,,,,,,,,,,,,,,,,
2020_11203,Porto,,126,,162,,,,,146.0,153.0,,,,,161.0,,,,,,,,,,
2020_11204,Lisboa,,136,,162,176.0,,,,,,,133.0,,,,,,,,,,,,,
2020_11205,Porto,,130,,175,,,,149.0,160.0,,,,,168.0,,,,,,,,,,,
2020_11206,Porto,,129,,155,163.0,,,,,,,130.0,,,,,,,,,,,,,
2020_11207,Porto,,157,,180,180.0,167.0,,,,,,,,,,,,,,,,,,,
2020_11208,Porto,170.0,145,,181,,,,,195.0,,181.0,,,,,,,,,,,,,,
2020_11209,Lisboa,,178,,193,196.0,,,,,,,178.0,,,,,,,,,,,,,
2020_11210,Coimbra,,157,,195,188.0,,194.0,,,,,,,,,,,,,,,,,,
2020_11211,Lisboa,,140,,185,,,,,194.0,171.0,185.0,,,,,,,,,,,,,,
2020_11212,Braga,,192,,200,,,,,195.0,200.0,,,,,192.0,,,,,,,,,,
2020_11213,Porto,,137,,145,,110.0,,,141.0,,,,,145.0,,,,,,,,,,,
2020_11214,Outro,,128,,143,,,,,120.0,151.0,118.0,,,,,,,,,,,,,,
2020_11215,Outro,155.0,126,,155,,,,,,,122.0,,,,,,,,,,,,,,
2020_11216,Setúbal,,146,,189,,,,,198.0,181.0,,,,,176.0,,,,,,,,,,
2020_11217,Outro,,117,,129,,81.0,,,146.0,,,,,126.0,,,,,,,,,,,
2020_11218,Porto,,115,,134,,,,127.0,128.0,,,,,121.0,,,,,,,,,,,
2020_11219,Lisboa,137.0,112,140.0,146,,,,,,,,,,,,,,,,,,,,,
2020_11220,Outro,,175,,200,193.0,,200.0,,,,,,,,,,,,,,,,,,
2020_11221,Lisboa,,140,,156,,112.0,,,167.0,,,,,160.0,,,,,,,,,,,
2020_11222,Leiria,178.0,149,168.0,178,,,,,,,,,,,,,,,,,,,,,
2020_11223,Outro,,120,,146,137.0,,,138.0,,,,,,,,,,,,,,,,,
2020_11224,Porto,,151,,172,,,,,167.0,171.0,179.0,,,,,,,,,,,,,,
2020_11225,Braga,,163,,194,,175.0,,,200.0,,,,,198.0,,,,,,,,,,,
2020_11226,Lisboa,,141,,179,,,,,183.0,167.0,,,,,161.0,,,,,,,,,,
2020_11227,Outro,,118,,146,,,,,119.0,134.0,111.0,,,,,,,,,,,,,,
2020_11228,Lisboa,,136,,179,,,,,180.0,166.0,,,,,173.0,,,,,,,,,,
2020_11229,Leiria,,110,,113,,,,,103.0,119.0,61.0,,,,,,,,,,,,,,
2020_11230,Lisboa,,197,,200,198.0,,200.0,,,200.0,,,,,,,,,,,,,,,
2020_11231,Lisboa,,93,,125,111.0,,115.0,,,,,,,,,,,,,,,,,,
2020_11232,Lisboa,,167,,200,,,,,196.0,200.0,200.0,,,,,,,,,,,,,,
2020_11233,Setúbal,,159,,188,,,,,195.0,178.0,,,,,184.0,,,,,,,,,,
2020_11234,Porto,,117,,120,,75.0,,,116.0,,,,,114.0,,,,,,,,,,,
2020_11235,Lisboa,,131,,166,,,,,155.0,142.0,,,,,165.0,,,,,,,,,,
2020_11236,Setúbal,,141,,165,175.0,,,,,,,141.0,,,,,,,,,,,,,
2020_11237,Lisboa,,87,,116,,,,,113.0,112.0,,,,,110.0,,,,,,,,,,
2020_11238,Lisboa,,156,,168,185.0,135.0,,,,,,,,,,,,,,,,,,,
2020_11239,Lisboa,,131,,160,164.0,,,157.0,,,,,,,,,,,,,,,,,
2020_11240,Outro,,127,,146,,,,,136.0,141.0,,,,,140.0,,,,,,,,,,
2020_11241,Outro,,149,,184,184.0,,191.0,,,,,,,,,,,,,,,,,,
2020_11242,Braga,,130,,164,,,,,165.0,168.0,128.0,,,,,,,,,,,,,,
2020_11243,Setúbal,,114,,121,118.0,87.0,,,,,,,,,,,,,,,,,,,
2020_11244,Faro,,140,,175,171.0,,187.0,,,,,,,,,,,,,,,,,,
2020_11245,Braga,,150,,174,166.0,,,166.0,,,,,,,,,,,,,,,,,
2020_11246,Coimbra,,127,,140,151.0,83.0,,,,,,,,,,,,,,,,,,,
2020_11247,Lisboa,,159,,193,,,,,193.0,196.0,,,,,174.0,,,,,,,,,,
2020_11248,Porto,,121,,141,137.0,,,129.0,,,,,,,,,,,,,,,,,
2020_11249,Porto,,125,,156,,,,,159.0,151.0,,,,,153.0,,,,,,,,,,
2020_11250,Braga,,112,,142,137.0,,161.0,,,,,,,,,,,,,,,,,,
2020_11251,Outro,,197,,200,200.0,,,196.0,,,,,,,,,,,,,,,,,
2020_11252,Outro,,197,,200,200.0,,,200.0,,,,,,,,,,,,,,,,,
2020_11253,Outro,,120,,151,158.0,,,,,,,129.0,,,,,,,,,,,,,
2020_11254,Lisboa,160.0,133,,167,,,,,,,170.0,,,,,,,,,,,,,,
2020_11255,Outro,,133,,159,,,,141.0,167.0,,,,,152.0,,,,,,,,,,,
2020_11256,Lisboa,,141,,172,,,,,171.0,156.0,,,,,166.0,,,,,,,,,,
2020_11257,Lisboa,,148,,179,172.0,,183.0,,,,,,,,,,,,,,,,,,
2020_11258,Outro,,146,,160,161.0,,,159.0,,,,,,,,,,,,,,,,,
2020_11259,Setúbal,,148,,182,,,,,183.0,177.0,171.0,,,,,,,,,,,,,,
2020_11260,Porto,,151,,200,,,,,199.0,194.0,196.0,,,,,,,,,,,,,,
2020_11261,Outro,,147,,166,,,,,160.0,160.0,,,,,160.0,,,,,,,,,,
2020_11262,Setúbal,,162,,200,,,,,194.0,197.0,198.0,,,,,,,,,,,,,,
2020_11263,Lisboa,,148,,179,,,,167.0,175.0,,,,,164.0,,,,,,,,,,,
2020_11264,Outro,,181,,197,,,,,190.0,182.0,,,,,188.0,,,,,,,,,,
2020_11265,Outro,,118,,142,,,,,136.0,128.0,119.0,,,,,,,,,,,,,,
2020_11266,Porto,,118,,151,148.0,,157.0,,,,,,,,,,,,,,,,,,
2020_11267,Porto,,191,,200,,200.0,,,198.0,,,,,188.0,,,,,,,,,,,
2020_11268,Outro,,130,,148,,116.0,,,169.0,,,,,130.0,,,,,,,,,,,
2020_11269,Porto,,137,,165,,151.0,,,172.0,,,,,171.0,,,,,,,,,,,
2020_11270,Porto,,126,,170,159.0,,171.0,,,,,,,,,,,,,,,,,,
2020_11271,Coimbra,,139,,186,,,,,177.0,173.0,195.0,,,,,,,,,,,,,,
2020_11272,Coimbra,,129,,153,,,,148.0,147.0,,,,,139.0,,,,,,,,,,,
2020_11273,Outro,,120,,147,,,,,141.0,152.0,,,,,145.0,,,,,,,,,,
2020_11274,Porto,,145,,169,152.0,,,157.0,,,,,,,,,,,,,,,,,
2020_11275,Outro,,165,,200,,,,,200.0,200.0,,,,,186.0,,,,,,,,,,
2020_11276,Porto,,141,,172,,,,,162.0,161.0,,,,,168.0,,,,,,,,,,
2020_11277,Outro,,135,,170,,,,,173.0,163.0,,,,,166.0,,,,,,,,,,
2020_11278,Setúbal,,113,,137,,,,,118.0,123.0,,,,,128.0,,,,,,,,,,
2020_11279,Leiria,,133,,160,143.0,,169.0,,,,,,,,,,,,,,,,,,
2020_11280,Porto,,119,,132,,,,130.0,107.0,,,,,115.0,,,,,,,,,,,
2020_11281,Outro,,197,,200,,,,,200.0,197.0,,,,,200.0,,,,,,,,,,
2020_11282,Leiria,,177,,200,196.0,,,200.0,,,,,,,,,,,,,,,,,
2020_11283,Braga,,99,,118,,,,,87.0,98.0,,,,,133.0,,,,,,,,,,
2020_11284,Lisboa,,120,,147,,,,,141.0,139.0,,,,,143.0,,,,,,,,,,
2020_11285,Braga,,142,,171,159.0,,,146.0,,,,,,,,,,,,,,,,,
2020_11286,Outro,,126,,146,,96.0,,,140.0,,,,,150.0,,,,,,,,,,,
2020_11287,Outro,,131,,156,,,,,165.0,144.0,128.0,,,,,,,,,,,,,,
2020_11288,Faro,,158,,187,,,,,178.0,176.0,,,,,176.0,,,,,,,,,,
2020_11289,Coimbra,,135,,165,177.0,,,,,,,138.0,,,,,,,,,,,,,
2020_11290,Outro,,116,,137,,,,,118.0,142.0,,,,,138.0,,,,,,,,,,
2020_11291,Outro,,130,,170,,,,150.0,160.0,,,,,142.0,,,,,,,,,,,
2020_11292,Porto,,120,,149,,,,,118.0,139.0,,,,,153.0,,,,,,,,,,
2020_11293,Lisboa,,95,,100,,,,,44.0,37.0,,,,,84.0,,,,,,,,,,
2020_11294,Braga,,160,,196,,,,,200.0,200.0,,,,,194.0,,,,,,,,,,
2020_11295,Lisboa,,100,,102,,70.0,,,105.0,,,,,106.0,,,,,,,,,,,
2020_11296,Outro,,120,,163,,,164.0,,149.0,144.0,,,,,150.0,,,,,,,,,,
2020_11297,Lisboa,,146,,166,,131.0,,,175.0,,,,,158.0,,,,,,,,,,,
2020_11298,Lisboa,,197,,200,,,,,195.0,194.0,,,,,200.0,,,,,,,,,,
2020_11299,Leiria,,104,,100,,59.0,,,74.0,,,,,97.0,,,,,,,,,,,
2020_11300,Outro,,135,,162,,,,,148.0,155.0,,,,,148.0,,,,,,,,,,
2020_11301,Setúbal,,109,,126,126.0,,,,,,,107.0,,,,,,,,,,,,,
2020_11302,Braga,,119,,134,158.0,88.0,,,,,,,,,,,,,,,,,,,
2020_11303,Porto,131.0,106,128.0,136,,,,,,,,,,,,,,,,,,,,,
2020_11304,Porto,,135,,152,162.0,105.0,,,,,,,,,,,,,,,,,,,
2020_11305,Porto,,138,,165,,126.0,,,176.0,,,,,162.0,,,,,,,,,,,
2020_11306,Faro,,101,,100,,,,,64.0,82.0,42.0,,,,,,,,,,,,,,
2020_11307,Outro,,150,,195,,,,,200.0,179.0,,,,,195.0,,,,,,,,,,
2020_11308,Coimbra,,157,,197,,,,,200.0,187.0,,,,,188.0,,,,,,,,,,
2020_11309,Outro,188.0,151,,190,,,,,,,191.0,,,,,,,,,,,,,,
2020_11310,Lisboa,,95,,100,,,,,55.0,93.0,,,,,86.0,,,,,,,,,,
2020_11311,Braga,,197,,200,,200.0,,,200.0,,,,,191.0,,,,,,,,,,,
2020_11312,Outro,,131,,157,152.0,,,150.0,,,,,,,,,,,,,,,,,
2020_11313,Outro,,107,,125,,,,,107.0,118.0,,,,,132.0,,,,,,,,,,
2020_11314,Setúbal,,105,,118,,83.0,,,128.0,,,,,110.0,,,,,,,,,,,
2020_11315,Coimbra,,89,,117,,,,,84.0,118.0,,,,,129.0,,,,,,,,,,
2020_11316,Outro,,128,,165,143.0,,171.0,,,,,,,,,,,,,,,,,,
2020_11317,Porto,,168,,199,192.0,,198.0,,,,,,,,,,,,,,,,,,
2020_11318,Porto,,135,,155,,132.0,,,165.0,,,,,166.0,,,,,,,,,,,
2020_11319,Coimbra,,122,,154,,,,,139.0,146.0,,,,,153.0,,,,,,,,,,
2020_11320,Porto,,155,,188,,,,,192.0,166.0,,,,,175.0,,,,,,,,,,
2020_11321,Lisboa,,105,,134,,,,,110.0,112.0,,,,,135.0,,,,,,,,,,
2020_11322,Outro,,119,,132,,92.0,,,147.0,,,,,112.0,,,,,,,,,,,
2020_11323,Braga,,96,,120,97.0,,119.0,,,,,,,,,,,,,,,,,,
2020_11324,Braga,,115,,141,,,,,121.0,118.0,,,,,138.0,,,,,,,,,,
2020_11325,Lisboa,,135,,171,,,,,173.0,160.0,,,,,156.0,,,,,,,,,,
2020_11326,Braga,,118,,143,140.0,,,145.0,,,,,,,,,,,,,,,,,
2020_11327,Outro,,162,,194,,,,,195.0,178.0,196.0,,,,,,,,,,,,,,
2020_11328,Lisboa,,155,,191,186.0,200.0,,,,,,,,,,,,,,,,,,,
2020_11329,Porto,,133,,163,,,,,165.0,153.0,,,,,161.0,,,,,,,,,,
2020_11330,Setúbal,,135,,128,142.0,92.0,,,,,,,,,,,,,,,,,,,
2020_11331,Porto,,127,,155,,,,,141.0,144.0,,,,,158.0,,,,,,,,,,
2020_11332,Outro,,111,,131,,,,,121.0,121.0,,,,,121.0,,,,,,,,,,
2020_11333,Porto,,117,,148,,,,,127.0,122.0,,,,,130.0,,,,,,159.0,,,,
2020_11334,Lisboa,,161,,200,200.0,,,188.0,,,,,,,,,,,,,,,,,
2020_11335,Porto,,90,,124,114.0,,,119.0,,,,,,,,,,,,,,,,,
2020_11336,Lisboa,,151,,175,192.0,165.0,,,,,,,,,,,,,,,,,,,
2020_11337,Outro,,145,,190,,,,,197.0,190.0,,,,,172.0,,,,,,,,,,
2020_11338,Braga,,150,,175,191.0,161.0,,,,,,,,,,,,,,,,,,,
2020_11339,Lisboa,,175,,200,,,,,193.0,188.0,,,,,200.0,,,,,,,,,,
2020_11340,Outro,,159,,196,182.0,,197.0,,,,,,,,,,,,,,,,,,
2020_11341,Outro,,197,,200,,,,,193.0,200.0,,,,,184.0,,,,,,,,,,
2020_11342,Outro,,197,,200,200.0,,200.0,,,,,,,,,,,,,,,194.0,,,
2020_11343,Coimbra,,95,,117,81.0,,140.0,,,,,,,,,,,,,,,,,,
2020_11344,Faro,,171,,191,200.0,,,,,,,158.0,,,,,,,,,,,,,
2020_11345,Braga,,130,,171,,,,,165.0,161.0,,,,,167.0,,,,,,,,,,
2020_11346,Setúbal,,97,,124,,,,,123.0,108.0,,,,,120.0,,,,,,,,,,
2020_11347,Lisboa,,138,,184,,,,,183.0,170.0,,,,,172.0,,,,,,,,,,
2020_11348,Lisboa,,136,,173,,,,,170.0,178.0,,,,,165.0,,,,,,,,,,
2020_11349,Lisboa,,160,,183,,,,,178.0,180.0,163.0,,,,,,,,,,,,,,
2020_11350,Lisboa,,118,,139,,,,,137.0,116.0,,,,,138.0,,,,,,,,,,
2020_11351,Coimbra,,128,,176,,,,,173.0,173.0,,,,,168.0,,,,,,,,,,
2020_11352,Lisboa,,156,,188,180.0,,190.0,,,,,,,,,,,,,,,,,,
2020_11353,Porto,,125,,148,,,,,137.0,140.0,,,,,145.0,,,,,,,,,,
2020_11354,Outro,,141,,175,,,,,178.0,175.0,,,,,165.0,,,,,,,,,,
2020_11355,Lisboa,,150,,171,172.0,141.0,,,,,,,,,,,,,,,,,,,
2020_11356,Outro,,176,,190,188.0,,,,,,,176.0,,,,,,,,,,,,,
2020_11357,Lisboa,,120,,157,160.0,,,,,,,129.0,,,,,,,,,,,,,
2020_11358,Lisboa,,145,,187,,,,,175.0,171.0,192.0,,,,,,,,,,,,,,
2020_11359,Porto,,141,,170,,,,,175.0,171.0,148.0,,,,,,,,,,,,,,
2020_11360,Porto,,106,,129,141.0,78.0,,,,,,,,,,,,,,,,,,,
2020_11361,Outro,,108,,121,,,,,91.0,93.0,,,,,111.0,,,,,,,,,,
2020_11362,Outro,,162,,181,177.0,,,,,,,156.0,,,,,,,,,,,,,
2020_11363,Porto,,139,,173,,,,,175.0,178.0,149.0,,,,,,,,,,,,,,
2020_11364,Lisboa,,111,,134,104.0,,143.0,,,,,,,,,,,,,,,,,,
2020_11365,Outro,,119,,164,146.0,,169.0,,,,,,,,,,,,,,,,,,
2020_11366,Outro,,132,,154,,,,,165.0,138.0,119.0,,,,,,,,,,,,,,
2020_11367,Lisboa,169.0,129,152.0,164,,,,,,,,,,,,,,,,,,,,,
2020_11368,Lisboa,,155,,190,177.0,,189.0,,,,,,,,,185.0,,,,,,,,,
2020_11369,Porto,,136,,168,,,,,158.0,159.0,,,,,157.0,,,,,,,,,,
2020_11370,Lisboa,,157,,196,,,,,195.0,187.0,,,,,170.0,,,,,,,,,,
2020_11371,Lisboa,,83,,102,,,,,92.0,70.0,,,,,114.0,,,,,,,,,,
2020_11372,Lisboa,184.0,159,177.0,186,,,,,,,,,,,,,,,,,,,,,
2020_11373,Lisboa,190.0,167,,200,,,,,,,178.0,,,,,,,,,,,,,,
2020_11374,Outro,,145,,166,,,,155.0,171.0,,,,,147.0,,,,,,,,,,,
2020_11375,Porto,,129,,180,,,,,157.0,171.0,,,,,162.0,,,,,,,,,,
2020_11376,Lisboa,,197,,200,,,,182.0,200.0,,,,,200.0,,,,,,,,,,,
2020_11377,Outro,,125,,154,,,,,151.0,149.0,,,,,150.0,,,,,,,,,,
2020_11378,Outro,,146,,188,172.0,,,181.0,,,,,,,,,,,,,,,,,
2020_11379,Coimbra,,152,,182,,,,,175.0,178.0,,,,,178.0,,,,,,,,,,
2020_11380,Setúbal,,178,,200,,,,,195.0,183.0,200.0,,,,,,,,,,,,,,
2020_11381,Lisboa,,115,,124,123.0,,,,,,,107.0,,,,,,,,,,,,,
2020_11382,Lisboa,,135,,164,163.0,136.0,,,,,,,,,,,,,,,,,,,
2020_11383,Outro,,141,,150,150.0,,,,,,,119.0,,,,,,,,,,,,,
2020_11384,Porto,158.0,125,155.0,160,,,,,,,,,,,,,,,,,,,,,
2020_11385,Setúbal,,150,,178,,,,168.0,188.0,,,,,167.0,,,,,,,,,,,
2020_11386,Braga,,123,,127,148.0,90.0,,,,,,,,,,,,,,,,,,,
2020_11387,Braga,,197,,200,,,,,200.0,200.0,,,,,192.0,,,,,,,,,,
2020_11388,Porto,197.0,168,169.0,200,,,,,,,,,,,,,,,,,,,,,
2020_11389,Outro,,95,,100,,,,,90.0,50.0,50.0,,,,,,,,,,,,,,
2020_11390,Braga,,133,,171,,,,,160.0,169.0,,,,,160.0,,,,,,,,,,
2020_11391,Outro,171.0,139,158.0,169,,,,,,,,,,,,,,,,,,,,,
2020_11392,Lisboa,,119,,138,150.0,,,,,,,115.0,,,,,,,,,,,,,
2020_11393,Outro,175.0,146,,186,,,,,,,198.0,,,,,,,,,,,,,,
2020_11394,Braga,,161,,199,,,,,200.0,193.0,,,,,183.0,,,,,,,,,,
2020_11395,Lisboa,,160,,192,,,,,192.0,176.0,198.0,,,,,,,,,,,,,,
2020_11396,Braga,,197,,200,191.0,195.0,,,,,,,,,,,,,,,,,,,
2020_11397,Outro,,127,,141,150.0,,,,,,,110.0,,,,,,,,,,,,,
2020_11398,Setúbal,,152,,182,171.0,,190.0,,,,,,,,,,,,,,,,,,
2020_11399,Lisboa,167.0,146,,168,,,,,,,147.0,,,,,,,,,,,,,,
2020_11400,Coimbra,159.0,127,,149,,,,,,,121.0,,,,,,,,,,,,,,
2020_11401,Setúbal,,156,,164,179.0,132.0,,,,,,,,,,,,,,,,,,,
2020_11402,Faro,,126,,130,126.0,99.0,,,,,,,,,,,,,,,,,,,
2020_11403,Braga,,100,,123,,,,,120.0,128.0,,,,,120.0,,,,,,,,,,
2020_11404,Coimbra,,137,,158,161.0,129.0,,,,,,,,,,,,,,,,,,,
2020_11405,Porto,,148,,178,,,,160.0,180.0,,,,,158.0,,,,,,,,,,,
2020_11406,Coimbra,,148,,174,,,,,174.0,167.0,,,,,164.0,,,,,,,,,,
2020_11407,Porto,,135,,163,,,,,160.0,157.0,172.0,,,,,,,,,,,,,,
2020_11408,Lisboa,,126,,153,145.0,,147.0,,,,,,,,,,,,,,,,,,
2020_11409,Lisboa,,127,,132,,,,,130.0,129.0,111.0,,,,,,,,,,,,,,
2020_11410,Outro,,165,,199,,,,,189.0,185.0,,,,,178.0,,,,,,,,,,
2020_11411,Outro,,109,,141,,,,,121.0,132.0,,,,,142.0,,,,,,,,,,
2020_11412,Outro,,121,,150,,,,,126.0,149.0,,,,,147.0,,,,,,,,,,
2020_11413,Porto,175.0,136,156.0,173,,,,,,,,,,,,,,,,,,,,,
2020_11414,Lisboa,,119,,137,127.0,,,,,,,105.0,,,,,,,,,,,,,
2020_11415,Setúbal,,166,,187,,,,178.0,190.0,,,,,176.0,,,,,,,,,,,
2020_11416,Lisboa,141.0,115,,120,,,,,,,64.0,,,,,,,,,,,,,,
2020_11417,Lisboa,139.0,115,,140,,,,,,,101.0,,,,,,,,,,,,,,
2020_11418,Setúbal,,164,,197,181.0,,194.0,,,,,,,,,,,,,,,,,,
2020_11419,Outro,175.0,146,,179,,,,,,,190.0,146.0,,,,,,,,,,,,,
2020_11420,Setúbal,,197,,200,197.0,,,191.0,,,,,,,,,,,,,,,,,
2020_11421,Outro,171.0,137,166.0,168,,,,,,,,,,,,,,,,,,,,,
2020_11422,Outro,,153,,192,,,,,200.0,187.0,,,,,179.0,,,,,,,,,,
2020_11423,Outro,175.0,152,187.0,186,,,,,,,,,,,,,,,,,,,,,
2020_11424,Setúbal,,121,,146,,,,,128.0,135.0,,,,,144.0,,,,,,,,,,
2020_11425,Lisboa,,121,,157,,,,134.0,145.0,,,,,138.0,,,,,,,,,175.0,,
2020_11426,Porto,,147,,176,,130.0,,,186.0,,,,,180.0,,,,,,,,,,,
2020_11427,Faro,,172,,196,,,,,194.0,184.0,200.0,,,,,,,,,,,,,,
2020_11428,Leiria,,146,,180,,,,,178.0,167.0,,,,,160.0,,,,,,,,,,
2020_11429,Outro,,170,,189,180.0,180.0,,,,,,,,,,,,,,,,,,,
2020_11430,Setúbal,,131,,168,139.0,,172.0,,,,,,,,,,,,,,,,,,
2020_11431,Lisboa,,165,,185,200.0,171.0,,,,,,,,,,,,,,,,,,,
2020_11432,Braga,,197,,200,186.0,,,,,,,196.0,,,,,,,,,,,,,
2020_11433,Coimbra,,110,,142,,,,,125.0,139.0,,,,,156.0,,,,,,,,,,
2020_11434,Lisboa,,173,,198,,,,187.0,190.0,,,,,188.0,,,,,,,,,,,
2020_11435,Setúbal,,112,,112,,66.0,,,121.0,,,,,97.0,,,,,,,,,,,
2020_11436,Porto,,122,,148,,,,,135.0,143.0,120.0,,,,,,,,,,,,,,
2020_11437,Outro,,160,,190,,,,,195.0,179.0,200.0,,,,,,,,,,,,,,
2020_11438,Lisboa,,119,,148,,96.0,,,164.0,,,,,132.0,,,,,,,,,,,
2020_11439,Setúbal,,105,,102,,63.0,,,109.0,,,,,88.0,,,,,,,,,,,
2020_11440,Porto,,96,,122,103.0,,,126.0,,,,,,,,,,,,,,,,,
2020_11441,Lisboa,,166,,198,191.0,,194.0,,,,,,,,,,,,,,,,,,
2020_11442,Porto,,147,,179,,,,,172.0,176.0,,,,,162.0,,,,,,,,,,
2020_11443,Leiria,153.0,130,148.0,161,,,,,,,,,,,,,,,,,,,,,
2020_11444,Lisboa,,167,,183,178.0,,,,,,,167.0,,,,,,,,,,,,,
2020_11445,Lisboa,,162,,200,196.0,200.0,,,194.0,,,,,,,,,,,,,,,,
2020_11446,Braga,,131,,166,170.0,,,149.0,,,,,,,,,,,,,,,,,
2020_11447,Porto,,77,,110,,,,,79.0,90.0,,,,,101.0,,,,,,,,,,
