Aluno_ID,Distrito,Matematica_A,Biologia_Geologia,Fisica_Quimica_A,Portugues,Nota_Interna,Economia_A,Geografia_A,Geometria_Descritiva_A,Desenho_A,HCA,Historia_A,MACS,Ingles,Literatura_Portuguesa,Latim_A,Historia_B,Alemao,Filosofia,Portugues_L2,Portugues_LNM,Matematica_B,Frances,Espanhol_Iniciacao
2019_19901,Outro,147.0,113.0,135.0,122,138,,,,,,,,,,,,,,,,,,
2019_19902,Outro,135.0,116.0,126.0,147,144,,,,,,,,,,,,,,,,,,
2019_19903,Porto,,,,145,179,,,181.0,160.0,,,,,,,,,,,,,,
2019_19904,Lisboa,,,,131,141,,112.0,,,,126.0,,,,,,,,,,,,
2019_19905,Outro,,,,106,132,,,,,,89.0,,136.0,,,,,,,,,,
2019_19906,Outro,145.0,166.0,142.0,145,162,,,,,,,,,,,,,,,,,,
2019_19907,Outro,105.0,88.0,75.0,107,111,,,,,,,,,,,,,,,,,,
2019_19908,Outro,165.0,140.0,139.0,145,162,,,,,,,,,,,,,,,,,,
2019_19909,Leiria,175.0,144.0,160.0,177,179,,,,,,,,,,,,,,,,,,
2019_19910,Braga,,,,145,154,,,,,,146.0,,,137.0,,,,,,,,,
2019_19911,Lisboa,108.0,,,109,130,120.0,,,,,,118.0,,,,,,,,,,,
2019_19912,Outro,,,,85,109,,,,,,68.0,,125.0,,,,,,,,,,
2019_19913,Setúbal,,,,145,158,,,,169.0,137.0,,,,,,,,,,,,,
2019_19914,Lisboa,,,,105,125,,,,130.0,107.0,,,,,,,,,,,,,
2019_19915,Outro,,,,145,181,,,,182.0,167.0,,,,,,,,,,,,,
2019_19916,Braga,191.0,,,193,187,163.0,136.0,,,,,,,,,,,,,,,,
2019_19917,Outro,150.0,110.0,112.0,134,148,,,,,,,,,,,,,,,,,,
2019_19918,Porto,,,,125,141,,,,,,115.0,,154.0,,,,,,,,,,
2019_19919,Outro,,,,115,131,,101.0,,,,111.0,,,,,,,,,,,,
2019_19920,Outro,,,,106,135,,,,,,106.0,,149.0,,,,,,,,,,
2019_19921,Lisboa,,,,90,100,,,,,,74.0,,,77.0,,,,,,,,,
2019_19922,Braga,,,,115,130,,,,,,121.0,,,109.0,,,,,,,,,
2019_19923,Outro,135.0,,,118,142,129.0,,,,,,119.0,,,,,,,,,,,
2019_19924,Outro,165.0,,130.0,145,164,,,186.0,,,,,,,,,,,,,,,
2019_19925,Outro,178.0,196.0,199.0,155,197,,,,,,,,,,,,,,,,,,
2019_19926,Outro,106.0,,95.0,112,137,,,171.0,,,,,,,,,,,,,,,
2019_19927,Lisboa,166.0,127.0,129.0,131,154,,,,,,,,,,,,,,,,,,
2019_19928,Lisboa,105.0,,84.0,120,136,,,151.0,,,,,,,,,,,,,,,
2019_19929,Braga,49.0,79.0,49.0,95,100,,,,,,,,,,,,,,,,,,
2019_19930,Porto,152.0,130.0,149.0,138,153,,,,,,,,,,,,,,,,,,
2019_19931,Faro,,,,118,130,,,,,,112.0,,,110.0,,,,,,,,,
2019_19932,Porto,,,,155,180,,,,,,160.0,,,171.0,,,,,,,,,
2019_19933,Outro,,,,146,157,,,,,,142.0,,,141.0,,,,,,,,,
2019_19934,Braga,119.0,,,122,125,111.0,108.0,,,,,,,,,,,,,,,,
2019_19935,Lisboa,,,,150,163,,,,,,155.0,153.0,,,,,,,,,,,
2019_19936,Coimbra,165.0,,142.0,132,173,,,175.0,,,,,,,,,,,,,,,
2019_19937,Outro,165.0,,,150,184,152.0,,,,,,200.0,,,,,,,,,,,
2019_19938,Setúbal,,,,77,100,,,,,,53.0,72.0,,,,,,,,,,,
2019_19939,Porto,121.0,115.0,127.0,120,144,,,171.0,,,,,,,,,,,,,,,
2019_19940,Lisboa,,,,137,162,,,,161.0,139.0,,,,,,,,,,,,,
2019_19941,Lisboa,155.0,,152.0,150,175,,,189.0,,,,,,,,,,,,,,,
2019_19942,Faro,145.0,,142.0,146,174,,,192.0,,,,,,,,,,,,,,,
2019_19943,Porto,167.0,148.0,162.0,155,173,,,,,,,,,,,,,,,,,,
2019_19944,Outro,78.0,,,88,104,100.0,80.0,,,,,,,,,,,,,,,,
2019_19945,Lisboa,,,,148,177,,,,,,176.0,,171.0,,,,,,,,,,
2019_19946,Porto,,,,125,146,,126.0,,,,136.0,,,,,,,,,,,,
2019_19947,Porto,,,,95,103,,,,,,83.0,77.0,,,,,,,,,,,
2019_19948,Coimbra,,,,157,175,,,,,,149.0,,162.0,,,,,,,,,,
2019_19949,Faro,,,,193,200,,,,,,160.0,200.0,,,,,,,,,,,
2019_19950,Outro,117.0,115.0,121.0,117,129,,,,,,,,,,,,,,,,,,
2019_19951,Lisboa,,,,126,131,,106.0,,,,119.0,,,,,,,,,,,,
2019_19952,Lisboa,,,,115,122,,,,,,104.0,105.0,,,,,,,,,,,
2019_19953,Outro,,,,145,154,,,,,,128.0,,156.0,,,,,,,,,,
2019_19954,Outro,158.0,146.0,138.0,155,166,,,,,,,,,,,,,,,,,,
2019_19955,Coimbra,,,,150,180,,,,,,196.0,171.0,,,,,,,,,,,
2019_19956,Lisboa,79.0,,,96,106,111.0,,,,,,87.0,,,,,,,,,,,
2019_19957,Faro,185.0,,,146,173,165.0,,,,,,155.0,,,,,,,,,,,
2019_19958,Outro,,,,87,101,,95.0,,,,85.0,,,,,,,,,,,,
2019_19959,Lisboa,71.0,76.0,65.0,100,100,,,,,,,,,,,,,,,,,,
2019_19960,Braga,,,,121,127,,106.0,,,,109.0,,,,,,,,,,,,
2019_19961,Setúbal,181.0,159.0,141.0,145,170,,,,,,,,,,,,,,,,,,
2019_19962,Porto,137.0,119.0,108.0,117,139,,,,,,,,,,,,,,,,128.0,,
2019_19963,Porto,96.0,79.0,91.0,96,109,,,,,,,,,,,,,,,,,,
2019_19964,Outro,175.0,,,153,176,181.0,142.0,,,,,,,,,,,,,,,,
2019_19965,Braga,,,,52,100,,,,,,37.0,,74.0,,,,,,,,,,
2019_19966,Porto,151.0,125.0,120.0,139,158,,,,,,,,,,,,,,,,,,
2019_19967,Setúbal,,,,157,174,,,,,,142.0,,175.0,,,,,,,184.0,,,
2019_19968,Setúbal,173.0,,135.0,155,170,,,192.0,,,,,,145.0,,,,,,,,,
2019_19969,Lisboa,,,,78,100,,,,,,60.0,,125.0,,,,,,,,,,
2019_19970,Outro,,,,175,187,,,,,,158.0,,,179.0,,,,,,,,,
2019_19971,Porto,,,,109,115,,,,,,104.0,,,100.0,,,,,,,,,
2019_19972,Porto,,,,156,169,,,,,,147.0,,172.0,,,,,,,,,,
2019_19973,Setúbal,108.0,84.0,78.0,111,116,,,,,,,,,,,,,,,,,,
2019_19974,Porto,130.0,,,120,135,134.0,118.0,,,,,112.0,,,,,,,,,,,
2019_19975,Lisboa,98.0,106.0,86.0,115,127,,,,,,,,,,104.0,,,,,,,,
2019_19976,Outro,117.0,,,129,139,129.0,112.0,,,,,,,,,,,,,,,,
2019_19977,Faro,175.0,,,155,168,157.0,135.0,,,,,,,,,,,,,,,,
2019_19978,Lisboa,106.0,98.0,107.0,118,120,,,,,,,,,,,,,,,,,,
2019_19979,Braga,,,,123,133,,110.0,,,,122.0,,,,,,,,,,,,
2019_19980,Lisboa,,,,176,196,,,,,,148.0,,197.0,,,,,,,,,,
2019_19981,Porto,155.0,128.0,121.0,140,149,,,,,,,,,,,,,,,,,,
2019_19982,Outro,171.0,167.0,163.0,193,185,,,,,,,,,,,,,,,,,,
2019_19983,Porto,200.0,146.0,160.0,156,175,,,,,,,,,,,,,,,,,,
2019_19984,Lisboa,,,,193,199,,,,,,168.0,200.0,,,,,,,,,,,
2019_19985,Setúbal,105.0,,,116,121,100.0,96.0,,,,,,,,,,,,,,,,
2019_19986,Setúbal,105.0,,118.0,119,144,,,145.0,,,,,,,,,,,,,,,
2019_19987,Porto,146.0,145.0,162.0,161,169,,,,,,,,,,,,,,,,,,
2019_19988,Coimbra,149.0,,,129,142,128.0,112.0,,,,,,,,,,,,,,,,
2019_19989,Porto,69.0,81.0,69.0,95,100,,,,,,,,,,,,,,,,,,
2019_19990,Lisboa,76.0,78.0,75.0,86,100,,,,,,,,,,,,,,96.0,,,,
2019_19991,Coimbra,,,,120,123,,,,,,107.0,105.0,,,,,,,,,,,
2019_19992,Braga,147.0,,,139,155,145.0,118.0,,,,,,,,,,,,,,,,
2019_19993,Porto,125.0,,,132,140,124.0,,,,,,117.0,,,,,,,,,,,
2019_19994,Porto,,,,85,100,,82.0,,,,67.0,,,,,,,,,,,,
2019_19995,Braga,106.0,105.0,110.0,125,128,,,,,,,,,,,,,,,,,,
2019_19996,Leiria,,,,130,131,,,,,,118.0,,,110.0,,,,,,,,,
2019_19997,Setúbal,,,,193,200,,,,,,192.0,,195.0,,,,,,,,,,
2019_19998,Braga,,,,161,188,,,188.0,165.0,,,,,,,,,,,,,,
2019_19999,Leiria,95.0,,,95,109,106.0,86.0,,,,,,,,,,,,,,,,
2019_20000,Braga,121.0,107.0,128.0,136,139,,,,,,,,,,,,,,,,,,
2019_20001,Outro,,,,120,126,,,,,,108.0,,,100.0,,,,,,,,,
2019_20002,Braga,118.0,102.0,105.0,129,122,,,,,,,,,,,,,,,,,,
2019_20003,Porto,,,,161,169,,151.0,,,,165.0,,,,,,,,,,,,
2019_20004,Porto,,,,152,162,,142.0,,,,139.0,,,,,,,,,,,,
2019_20005,Braga,,,,130,134,,116.0,,,,115.0,,,,,,,,,,,,
2019_20006,Coimbra,,,,121,121,,116.0,,,,106.0,,,,,,,,,,,,
2019_20007,Porto,185.0,129.0,164.0,155,168,,,,,,,,,,,,,,,,,,
2019_20008,Setúbal,121.0,105.0,87.0,125,119,,,,,,,,,,,,,,,,,,
2019_20009,Setúbal,,,,147,170,,,,,,147.0,,162.0,,,,,,,,,,
2019_20010,Outro,,,,90,100,,70.0,,,,66.0,,,,,,,,,,,,
2019_20011,Lisboa,139.0,136.0,148.0,136,147,,,,,,,,,,,,,,,,,,
2019_20012,Setúbal,,,,97,100,,,,,,76.0,82.0,,,,,,,,,,,
2019_20013,Lisboa,90.0,,,98,105,105.0,,,,,,79.0,,,,,,,,,,,
2019_20014,Porto,,,,135,148,,,,,,119.0,148.0,,,,,,,,,,,
2019_20015,Outro,165.0,,,137,153,135.0,130.0,,,,,,,,,,,,,,,,
2019_20016,Setúbal,108.0,85.0,88.0,110,105,,,,,,,,,,,,,,,,,,
2019_20017,Lisboa,150.0,,149.0,137,161,,,186.0,,,,,,,,,,,,,,,
2019_20018,Porto,,,,117,127,,,,,,105.0,,,111.0,,,,,,,,,
2019_20019,Outro,170.0,190.0,151.0,158,182,,,,,,,,,,,,,,,,,,
2019_20020,Outro,156.0,,118.0,145,155,,,175.0,,,,,,,,,,,,,,,
2019_20021,Outro,,,,129,143,,,,,,136.0,131.0,,,,,,,,,,,
2019_20022,Leiria,200.0,160.0,158.0,193,185,,,,,,,,,,,,,,,,,,
2019_20023,Leiria,93.0,,72.0,106,102,,,80.0,,,,,,,,,,,,,,,
2019_20024,Braga,,,,110,129,,,,,,108.0,105.0,,,,,,,,,,,
2019_20025,Outro,141.0,124.0,144.0,136,150,,,,,,,,,,,,,,,,,,
2019_20026,Braga,200.0,196.0,187.0,182,200,,,,,,,,,,,,,,,,,,
2019_20027,Faro,,,,110,132,,,,138.0,111.0,,,,,,,,,,,,,
2019_20028,Setúbal,,,,149,166,,,,,,144.0,,177.0,,,,,,,,,,
2019_20029,Outro,120.0,,,129,129,118.0,,,,,,112.0,,,,,,,,,,,
2019_20030,Outro,125.0,129.0,127.0,126,140,,,,,,,,,,,,,,,,,,
2019_20031,Lisboa,160.0,132.0,161.0,141,162,,,,,,,,,,,,,,,,,,
2019_20032,Setúbal,140.0,127.0,107.0,128,133,,,,,,,,,,,,,,,,,,
2019_20033,Coimbra,161.0,151.0,160.0,152,164,,,,,,,,,,,,,,,,,,
2019_20034,Outro,139.0,,,121,146,128.0,108.0,,,,,,,,,,,,,,,,
2019_20035,Coimbra,159.0,,161.0,148,171,,,185.0,,,,,,,,,,,,,,,
2019_20036,Braga,,,,96,100,,,,,,67.0,,,75.0,,,,,,,,,
2019_20037,Leiria,136.0,115.0,107.0,136,133,,,,,,,,,,,,,,,,,,
2019_20038,Lisboa,85.0,,98.0,108,122,,,136.0,,,,,,,,,,,,,,,
2019_20039,Outro,,,,155,163,,,,,,130.0,,167.0,,,,,,,,,,
2019_20040,Outro,146.0,107.0,127.0,130,144,,,,,,,,,,,,,,,,,,
2019_20041,Lisboa,129.0,,116.0,125,147,,,170.0,,,,,,,,,,,,,,,
2019_20042,Outro,,,,137,152,,,,,,135.0,,157.0,,,,,,,,,,
2019_20043,Porto,,,,141,159,,,,,,145.0,,165.0,,,,,,,,,,
2019_20044,Porto,,,,118,116,,96.0,,,,97.0,,,,,,,,,,,,
2019_20045,Lisboa,160.0,,,145,162,135.0,,,,,,135.0,,,,,,,,,,,
2019_20046,Braga,,,,128,147,,,,,,137.0,,,131.0,,,,,,,,,
2019_20047,Setúbal,109.0,,100.0,102,133,,,145.0,,,,,,,,,,,,,,,
2019_20048,Outro,135.0,,,140,150,138.0,,,,,,122.0,,,,,,,,,,,
2019_20049,Braga,62.0,73.0,56.0,85,100,,,,,,,,,,,,,,,,,,
2019_20050,Setúbal,71.0,78.0,64.0,97,100,,,,,,,,,,,,,,,,,,
2019_20051,Porto,,,,116,147,,,,150.0,128.0,,,,,,,,,,,,,
2019_20052,Outro,,,,140,181,,,186.0,178.0,,,,,,,,,,,,,,
2019_20053,Lisboa,176.0,140.0,172.0,149,169,,,,,,,,,,,,,,,,,,
2019_20054,Lisboa,126.0,111.0,115.0,128,129,,,,,,,,,,,,,,,,,,
2019_20055,Lisboa,181.0,,165.0,180,187,,,199.0,,,,,,,,,,,,,,,
2019_20056,Lisboa,,,,119,122,,100.0,,,,106.0,,,,,,,,,,,,
2019_20057,Coimbra,,,,138,163,,,,172.0,165.0,,,,,,,,,,,,,
2019_20058,Lisboa,,,,128,159,,,,160.0,142.0,,,,,,,,,,,,,
2019_20059,Lisboa,,,,102,132,,,120.0,117.0,,,,,,,,,,,,,,
2019_20060,Outro,,,,101,119,,,,,,95.0,,133.0,,,,,,,,,,
2019_20061,Lisboa,157.0,135.0,132.0,140,157,,,,,,,,,,,,,,,,,,
2019_20062,Porto,,,,110,121,,108.0,,,,98.0,,,,,,,,,,,,
2019_20063,Setúbal,,,,166,200,,,,,,196.0,,,197.0,,,,,,,,,
2019_20064,Outro,,,,102,110,,88.0,,,,83.0,,,,,,,,,,,,
2019_20065,Lisboa,,,,155,168,,,,162.0,154.0,,,,,,,,,,,,,
2019_20066,Setúbal,188.0,,199.0,193,200,,,200.0,,,,,,,,,,,,,,,
2019_20067,Porto,93.0,80.0,95.0,108,112,,,,,,,,,,,,,,,,,,
2019_20068,Lisboa,148.0,146.0,146.0,149,154,,,,,,,,,,,,,,,,,,
2019_20069,Outro,110.0,,111.0,125,140,,,165.0,,,,,,,,,,,,,,,
2019_20070,Outro,121.0,118.0,106.0,125,134,,,,,,,,,,,,,,,,,,
2019_20071,Outro,,,,100,103,,,,,,88.0,95.0,,,,,,,,,,,
2019_20072,Coimbra,171.0,,,148,174,141.0,,,,,,165.0,,,,,,,,,,,
2019_20073,Braga,,,,193,198,,,,177.0,200.0,,,,,,,,,,,,,
2019_20074,Lisboa,112.0,,,116,119,114.0,98.0,,,,,,,,,,,,,,,,
2019_20075,Faro,,,,125,141,,,,,,118.0,,159.0,,,,,,,,,,
2019_20076,Lisboa,,,,193,193,,,,,,164.0,176.0,,,,,,,,,,,
2019_20077,Outro,131.0,,,129,129,116.0,108.0,,,,,,,,,,,,,,,,
2019_20078,Outro,147.0,,,138,165,159.0,,,,,,161.0,,,,,,,,,,,
2019_20079,Outro,,,,119,128,,,,,,106.0,,144.0,102.0,,,,,,,,,
2019_20080,Lisboa,,,,123,120,,112.0,,,,101.0,,,,,,,,,,,,
2019_20081,Outro,122.0,,115.0,112,137,,,126.0,,,,,,,,,,,,,,,
2019_20082,Outro,103.0,,89.0,116,126,117.0,,,,,,116.0,,,,,,,,,,,
2019_20083,Outro,,,,117,129,,,,140.0,110.0,,,,,,,,,,,,,
2019_20084,Setúbal,,,,117,123,,,,,,111.0,,,105.0,,,,,,,,,
2019_20085,Lisboa,135.0,118.0,116.0,132,140,,,,,,,,,,,,,,,,,,
2019_20086,Faro,108.0,,110.0,118,133,,,129.0,,,,,,,,,,,,,,,
2019_20087,Lisboa,,,,105,110,,,,,,95.0,,,97.0,,,,,,,,,
2019_20088,Outro,,,,138,141,,,,,,130.0,115.0,,,,,,,,,,,
2019_20089,Faro,,,,115,118,,,,,,97.0,,,109.0,,,,,,,,,
2019_20090,Coimbra,137.0,,146.0,123,155,,,173.0,,,,,,,,,,,,,,,
2019_20091,Braga,,,,95,100,,68.0,,,,67.0,,,,,,,,,,,,
2019_20092,Lisboa,168.0,146.0,157.0,156,171,,,,,,,,,,,,,128.0,,,,,
2019_20093,Lisboa,105.0,110.0,85.0,115,108,,,,,,,,,,,,,,,,,,
2019_20094,Lisboa,,,,132,142,,,,,,135.0,,,137.0,,,,,,,,,
2019_20095,Coimbra,78.0,,60.0,97,100,,,79.0,,,,,,,,,,,,,,,
2019_20096,Outro,137.0,112.0,107.0,129,138,,,,,,,,,,,,,,,,,,
2019_20097,Outro,105.0,,86.0,110,116,,,117.0,,,,,,,,,,,,,,,
2019_20098,Porto,122.0,106.0,114.0,117,122,,,,,,,,,,,,,,,,,,
2019_20099,Lisboa,,,,126,126,,,,,,106.0,,,112.0,,,,,,,,,
2019_20100,Braga,,,,155,162,,,,,,151.0,,,150.0,,,,,,,,,
2019_20101,Setúbal,165.0,188.0,195.0,159,191,,,,,,,,,,,,,,,,,,
2019_20102,Porto,,,,176,179,,,,,,168.0,151.0,,,,,,,,,,,
2019_20103,Coimbra,169.0,,161.0,156,185,,,188.0,,,,,,,,,,,,,,,
2019_20104,Lisboa,168.0,,,150,166,156.0,124.0,,,,,,,,,,,,,,,,
2019_20105,Lisboa,187.0,,147.0,147,177,,,199.0,,,,,167.0,,,,,,,,,,
2019_20106,Porto,,,,120,142,,,,139.0,122.0,,,,,,,,,,,,,
2019_20107,Leiria,,,,121,127,,,,,,126.0,,,115.0,,,,,,,,,
2019_20108,Outro,,,,129,154,151.0,,,,,140.0,,,120.0,,,,,,,,,
2019_20109,Setúbal,200.0,,199.0,179,200,,,198.0,,,,,,,,,,,,,,,
2019_20110,Coimbra,118.0,112.0,93.0,108,120,,,,,,,,,,,,,,,,,,
2019_20111,Porto,,,,77,100,,,,,,61.0,,111.0,,,,,,,,,,
2019_20112,Lisboa,155.0,146.0,160.0,140,169,,,,,,,,,,,,,,,,,,
2019_20113,Coimbra,,,,146,172,,156.0,,,,177.0,,,,,,,,,,,,
2019_20114,Outro,,,,145,169,,,,,,138.0,,176.0,,,,,,,,,,
2019_20115,Lisboa,,,,115,125,,,,,,109.0,,,115.0,,,,,,,,,
2019_20116,Lisboa,131.0,130.0,127.0,130,143,,,,,,,,,,,,,,,,,,
2019_20117,Lisboa,175.0,149.0,172.0,148,182,,,,,,,,,,,,,,,,,,
2019_20118,Coimbra,165.0,,173.0,161,182,,,199.0,,,,,,,,,,,,,,,
2019_20119,Outro,130.0,,146.0,125,163,,,189.0,,,,,,,,,,,,,,,
2019_20120,Porto,90.0,87.0,77.0,105,102,,,,,,,,,,,,,,,,,,
2019_20121,Outro,,,,110,122,,110.0,,,,106.0,,,,,,,,,,,,
2019_20122,Porto,149.0,,,145,152,167.0,120.0,,,,,,,,,,,,,,,,
2019_20123,Outro,,,,145,169,,,,162.0,151.0,,,,,,,,,,,,,
2019_20124,Leiria,143.0,113.0,118.0,121,139,,,,,,,,,,,,,,,,,,
2019_20125,Leiria,109.0,,,116,124,111.0,,,,,,96.0,,,,,,,,,,,
2019_20126,Lisboa,146.0,121.0,113.0,120,136,,,,,,,,,,,,,,,,,,
2019_20127,Porto,,,,122,139,,,,,,109.0,,139.0,,,,,,,,,,
2019_20128,Porto,,,,117,121,,102.0,,,,109.0,,,,,,,,,,,,
2019_20129,Outro,123.0,,116.0,132,150,,,175.0,,,,,,,,,,,,,,,
2019_20130,Lisboa,85.0,,65.0,97,104,107.0,,79.0,,,,,,,,,,,,,,,
2019_20131,Lisboa,,,,95,100,,,,,,76.0,72.0,,,,,,,,,,,
2019_20132,Outro,137.0,102.0,108.0,116,134,,,,,,,,,,,,,,,,,,
2019_20133,Lisboa,,,,101,113,,,,,,86.0,,,97.0,,,,,,,,,
2019_20134,Lisboa,82.0,,75.0,96,101,,,95.0,,,,,,,,,,,,,,,
2019_20135,Setúbal,155.0,148.0,164.0,149,166,,,,,,,,,,,,,,,,,,
2019_20136,Leiria,,,,175,194,,,200.0,180.0,,,,,,,,,,,,,,
2019_20137,Lisboa,146.0,127.0,131.0,131,138,,,,,,,,,,,,,,,,,,
2019_20138,Braga,,,,126,143,,,,,,134.0,,,127.0,,,,,,,,,
2019_20139,Porto,130.0,127.0,135.0,139,144,,,,,,,,,,,,,,,,,,
2019_20140,Leiria,,,,101,129,,,,,,100.0,,147.0,,,,,,,,,,
2019_20141,Lisboa,,,,155,175,,,,,,177.0,,,171.0,,,,,,,,,
2019_20142,Porto,,,,90,114,,,,129.0,92.0,,,,,,,,,,,,,
2019_20143,Lisboa,,,,156,183,,,,,,196.0,,,157.0,,,,,,,,,
2019_20144,Outro,121.0,,109.0,129,144,,,171.0,,,,,,,,,,,,,,,145.0
2019_20145,Outro,196.0,,,160,191,152.0,,,,,,200.0,,,,,,,,,,,
2019_20146,Lisboa,200.0,,,155,181,176.0,150.0,,,,,,,,,,,,,,,,
2019_20147,Coimbra,,,,125,141,,,,141.0,111.0,,,,,,,,,,,,,
2019_20148,Lisboa,,,,156,171,,,,166.0,149.0,,,,,,,,,,,,,
2019_20149,Porto,147.0,,121.0,130,153,,,191.0,,,,,,,,,,,,,,,
2019_20150,Porto,,,,109,136,,,,,,107.0,,144.0,,,,,,,,,,
2019_20151,Lisboa,123.0,,,122,151,123.0,,,,,,129.0,,,,,,,,,,,
2019_20152,Lisboa,85.0,85.0,51.0,85,100,,,,,,,,,,,,,,,,,,
2019_20153,Porto,,,,120,129,,,,,,120.0,117.0,,,,,,,,,,,
2019_20154,Setúbal,149.0,,,137,158,158.0,138.0,,,,,,,,,,,,,,,,
2019_20155,Lisboa,78.0,,,110,110,102.0,96.0,,,,,,,,,,,,,,,,
2019_20156,Leiria,,,,116,133,,,,,,121.0,117.0,,,,,,,,,,,
2019_20157,Outro,,,,71,100,,,,,,51.0,,96.0,,,,,,,,,,
2019_20158,Outro,,,,106,115,,,,,,95.0,,,98.0,,,,,,,,,
2019_20159,Lisboa,95.0,90.0,70.0,96,100,,,,,,,,,,,,,,,,,,
2019_20160,Outro,148.0,126.0,140.0,137,157,,,,,,,,,,,,,,,,,,
2019_20161,Porto,106.0,96.0,78.0,110,109,,,,,,,,,,,,,,,,,,
2019_20162,Leiria,,,,86,112,,,79.0,124.0,,,,,,,,,,,,,,
2019_20163,Porto,67.0,72.0,77.0,88,100,,,,,,,,,,,,,,,,,,
2019_20164,Braga,142.0,117.0,145.0,132,150,,,,,,,,,,,,,,,,,,
2019_20165,Braga,120.0,,127.0,126,139,,,155.0,,,,,,,,,,,,,,,
2019_20166,Lisboa,40.0,,,88,100,87.0,82.0,,,,,,,,,,,,,,,,
2019_20167,Outro,,,,136,139,,,,,,120.0,,,125.0,,,,,,,,,
2019_20168,Braga,176.0,158.0,142.0,157,172,,,,,,,,,,,,,,,,,,
2019_20169,Porto,196.0,146.0,175.0,151,190,,,,,,,,,,,,,,,,,,
2019_20170,Porto,,,,129,145,,,,140.0,132.0,,,,,,,,,,,,,
2019_20171,Braga,163.0,125.0,132.0,141,152,,,,,,,,,,,,,,,,,,
2019_20172,Setúbal,54.0,,28.0,57,100,,,50.0,,,,,,,,,,,,,,,
2019_20173,Outro,162.0,,,140,149,141.0,119.0,,,,,,,,,,,,,,,,
2019_20174,Outro,,,,107,134,,,137.0,140.0,,,,,,,,,,,,,,
2019_20175,Lisboa,139.0,,,137,144,126.0,122.0,,,,,,,,,,,,,,,,
2019_20176,Porto,77.0,,55.0,86,100,,,62.0,,,,,,,,,,,,,,,
2019_20177,Lisboa,,,,75,100,,,,,,75.0,66.0,,,,,,,,,,,
2019_20178,Outro,,,,140,156,,,,,,130.0,,162.0,,,,,,,,,,
2019_20179,Setúbal,166.0,,159.0,157,183,,,190.0,,,,,,,,,,,,,,,
2019_20180,Outro,,,,153,181,,,,,,164.0,,183.0,,,,,,,,,,
2019_20181,Outro,141.0,,129.0,138,169,,,181.0,,,,,,,,,,,,,,,
2019_20182,Outro,,,,106,120,,,,,,96.0,,,101.0,,,,,,,,,
2019_20183,Setúbal,,,,105,116,,98.0,,,,99.0,,,,,,,,,,,,
2019_20184,Outro,109.0,101.0,126.0,135,136,,,,,,,,,,,,,,,,,,
2019_20185,Leiria,197.0,161.0,156.0,155,180,,,,,,,,,,,,,,,,,,
2019_20186,Lisboa,198.0,150.0,199.0,165,192,,,,,,,,,,,,,,,,,,
2019_20187,Lisboa,158.0,171.0,165.0,160,176,,,,,,,,,,,,,,,,,,
2019_20188,Lisboa,190.0,,,148,186,160.0,,,,,,195.0,,,,,,,,,,,
2019_20189,Lisboa,,,,165,162,,132.0,,,,157.0,,,,,,,,,,,,
2019_20190,Lisboa,100.0,,,107,114,105.0,,,,,,89.0,,,,,,,,,,,
2019_20191,Lisboa,155.0,,,145,163,160.0,140.0,,,,,,,,,,,,,,,,
2019_20192,Lisboa,98.0,95.0,98.0,108,117,,,,,,,90.0,,,,,,,,,,,
2019_20193,Lisboa,,,,134,138,,110.0,,,,110.0,,,,,,,,,,,,
2019_20194,Lisboa,,,,145,155,,,,,,121.0,,160.0,,,,,,,,,,
2019_20195,Lisboa,168.0,157.0,167.0,171,178,,,,,,,,,,,,,,,,,,
2019_20196,Setúbal,,,,88,100,,71.0,,,,65.0,,,,,,,,,,,,
2019_20197,Lisboa,,,,127,149,,,,,,145.0,,,120.0,,,,,,,,,
2019_20198,Outro,,,,193,199,,,,,,196.0,161.0,,,,,,,,,,,
2019_20199,Outro,,,,125,128,,102.0,,,,109.0,,,,,,,,,,,,
2019_20200,Outro,138.0,,115.0,128,151,,,157.0,,,,,,,,,,,,,,,
2019_20201,Setúbal,,,,161,200,,,,,,196.0,,194.0,,,,,,,,,,
2019_20202,Outro,,,,192,184,,,,,,148.0,,174.0,,,,,,,,,,
2019_20203,Lisboa,,,,65,100,,,,,,61.0,,95.0,,,,,,,,,,
2019_20204,Braga,128.0,118.0,137.0,122,145,,,,,136.0,,,,,,,,,,,,,
2019_20205,Outro,,,,165,199,,,200.0,179.0,,,,,,,,,,,,,,
2019_20206,Outro,,,,158,154,,,,,,140.0,,,137.0,,,,,,,,,
2019_20207,Leiria,125.0,,109.0,120,150,,,165.0,,,,,,,,,,,,,,,
2019_20208,Lisboa,,,,125,142,,,,,,106.0,,154.0,,,,,,,,,,
2019_20209,Leiria,,,,90,100,,,,,,82.0,,,87.0,,,,,,,,,
2019_20210,Lisboa,148.0,139.0,152.0,165,170,,,,,,,,,,,,,,,,,,
2019_20211,Lisboa,32.0,40.0,40.0,80,100,,,,,,,,,,,,,,,,,,
2019_20212,Coimbra,,,,150,188,,,,,,186.0,182.0,,,,,,,,,,,
2019_20213,Porto,65.0,,51.0,88,100,,,68.0,,,,,,,,,,,,,,,
2019_20214,Setúbal,,,,112,125,,,,,,103.0,112.0,,,,,,,,,,,
2019_20215,Coimbra,,,,169,189,,149.0,,,,190.0,,,,,,,,,,,,
2019_20216,Outro,83.0,,,96,110,89.0,,,,,,90.0,,,,,,,,,,,
