Aluno_ID,Distrito,Matematica_A,Biologia_Geologia,Fisica_Quimica_A,Portugues,Nota_Interna,Desenho_A,Geometria_Descritiva_A,Economia_A,MACS,Historia_A,Geografia_A,HCA,Literatura_Portuguesa,Portugues_L2,Ingles,Italiano_Iniciacao,Portugues_LNM,Mandarim_Iniciacao,Latim_A,Historia_B,Matematica_B,Espanhol_Iniciacao,Alemao,Espanhol_Continuacao,Frances,Filosofia
2023_17441,Faro,125.0,119.0,118.0,138,147,,,,,,,,,,,,,,,,,,,,,
2023_17442,Outro,,,,185,189,,,,,185.0,146.0,,,,,,,,,,,,,,,
2023_17443,Setúbal,,,,156,173,187.0,,,,,,130.0,,,,,,,,,,,,,,
2023_17444,Lisboa,199.0,184.0,175.0,157,190,,,,,,,,,,,,,,,,,,,,,
2023_17445,Outro,200.0,176.0,186.0,177,198,,,,,,,,,,,,,,,,,,,,,
2023_17446,Braga,,,,161,189,,,,,187.0,,,,,180.0,,,,,,,,,,,
2023_17447,Porto,,,,48,100,,,,,0.0,,,54.0,,,,,,,,,,,,,
2023_17448,Leiria,115.0,,118.0,128,135,,107.0,,,,,,,,,,,,,,,,,,,
2023_17449,Porto,85.0,,107.0,116,102,,49.0,,,,,,,,,,,,,,,,,,,
2023_17450,Outro,,,,123,130,,,,110.0,118.0,,,,,,,,,,,,,,,,
2023_17451,Faro,,,,157,170,,,,,135.0,,,,,167.0,,,,,,,,,,,
2023_17452,Braga,,,,142,143,,,,,124.0,,,125.0,,,,,,,,,,,,,
2023_17453,Porto,,,,198,200,,,,200.0,198.0,,,,,,,,,,,,,,,,
2023_17454,Braga,155.0,,124.0,137,162,,139.0,,,,,,,,,,,,,,,,,,,
2023_17455,Setúbal,,,,182,183,,,,173.0,149.0,,,,,,,,,,,,,,,,
2023_17456,Lisboa,,,,190,200,,,,,185.0,,,200.0,,,,,,,,,,,,,
2023_17457,Porto,171.0,158.0,165.0,195,178,,,,,,,,,,,,,,,,,,,,,
2023_17458,Braga,105.0,105.0,110.0,129,124,,,,,,,,,,,,,,,,,,,,,
2023_17459,Porto,176.0,,151.0,167,191,,195.0,,,,,,,,,,,,,,,,,,,
2023_17460,Lisboa,55.0,95.0,100.0,110,105,,,,,,,,,,,,,,,,,,,,,
2023_17461,Lisboa,,,,137,137,,,,,128.0,117.0,,,,,,,,,,,,,,,
2023_17462,Outro,,,,157,175,171.0,160.0,,,,,,,,,,,,,,,,,,,
2023_17463,Leiria,,,,135,159,,,,,136.0,,,,,164.0,,,,,,,,,,,
2023_17464,Lisboa,,,,137,142,,,,,118.0,,,114.0,,,,,,,,,,,,,
2023_17465,Setúbal,162.0,155.0,144.0,149,166,,,,,,,,,,,,,,,,,,,,,
2023_17466,Braga,,,,138,146,,,,,148.0,,,138.0,,,,,,,,,,,,,
2023_17467,Faro,,,,198,195,,,,,198.0,147.0,,,,,,,,,,,,,,,
2023_17468,Outro,28.0,0.0,40.0,0,100,,,,,,,,,,,,,,,,,,,,,
2023_17469,Porto,,,,135,150,,,,155.0,135.0,,,,,,,,,,,,,,,,
2023_17470,Lisboa,,,,107,128,,,,,87.0,,,,,142.0,,,,,,,,,,,
2023_17471,Lisboa,68.0,,100.0,120,106,,66.0,,,,,,,,,,,,,,,,,,,
2023_17472,Outro,185.0,169.0,166.0,159,181,,,,,,,,,,,,,,,,,,,,,
2023_17473,Outro,,,,153,166,,,,,155.0,141.0,,,,,,,,,,,,,,,
2023_17474,Outro,,,,141,156,,,,140.0,145.0,,,,,,,,,,,,,,,,
2023_17475,Braga,185.0,196.0,183.0,175,196,,,,,,,,,,,,,,,,,,,,,
2023_17476,Coimbra,149.0,140.0,128.0,159,160,,,,,,,,,,,,,,,,,,,,,
2023_17477,Leiria,193.0,162.0,177.0,198,196,,,,,,,,,,,,,,,,,,,,,
2023_17478,Braga,147.0,129.0,121.0,137,144,,,,,,,,,,,,,,,,,,,,,
2023_17479,Porto,200.0,,,176,200,,,171.0,179.0,,,,,,,,,,,,,,,,,
2023_17480,Porto,,,,168,190,,,,,169.0,,,,,182.0,,,,,,,,,,,
2023_17481,Lisboa,135.0,129.0,124.0,147,150,,,,,,,,,,,,,,,,,,,,,
2023_17482,Lisboa,175.0,,,165,186,,,173.0,180.0,,,,,,,,,,,,,,,,,
2023_17483,Outro,,,,158,167,,,,,162.0,,,167.0,,,,,,,,,,,,,
2023_17484,Braga,160.0,,,152,179,,,174.0,158.0,,,,,,,,,,,,,,,,,
2023_17485,Faro,175.0,153.0,133.0,162,169,,,,,,,,,,,,,,,,,,,,,
2023_17486,Lisboa,161.0,140.0,145.0,150,158,,,,,,,,,,,,,,,,,,,,,
2023_17487,Braga,,,,159,172,,,,,159.0,148.0,,,,,,,,,,,,,,,
2023_17488,Lisboa,177.0,172.0,159.0,167,182,,,,,,,,,,,,,,,,,,,,,
2023_17489,Outro,95.0,,107.0,121,116,,70.0,,,,,,,,,,,,,,,,,,,
2023_17490,Porto,152.0,132.0,126.0,151,156,,,,,,,,,,,,,,,,,,,,,
2023_17491,Outro,105.0,,,125,124,,,124.0,116.0,,,,,,,,,,,,,,,,,
2023_17492,Porto,200.0,,,198,190,,,200.0,,,159.0,158.0,,,,,,,,,,,,,,
2023_17493,Lisboa,,,,156,181,165.0,169.0,,,,,,,,,,,,,,,,,,,
2023_17494,Outro,,,,145,161,,,,,147.0,136.0,,,,,,,,,,,,,,,
2023_17495,Braga,,,,121,126,,,,,107.0,,,108.0,,,,,,,,,,,,,
2023_17496,Porto,200.0,159.0,162.0,172,182,,,,,,,,,,,,,,,,,,,,,
2023_17497,Braga,152.0,154.0,160.0,163,167,,,,,,,,,,,,,,,,,,,,,
2023_17498,Leiria,128.0,135.0,141.0,138,153,,,,,,,,,,,,,,,,,,,,,
2023_17499,Coimbra,,,,126,133,128.0,,,,,,99.0,,,,,,,,,,,,,,
2023_17500,Porto,,,,155,170,,,,,150.0,,,,,176.0,,,,,,,,,,,
2023_17501,Outro,200.0,167.0,157.0,198,190,,,,,,,,,,,,,,,,,,,,,
2023_17502,Braga,180.0,164.0,160.0,155,181,,,,,,,,,,,,,,,,,,,,,
2023_17503,Lisboa,,,,141,148,,,,,136.0,121.0,,,,,,,,,,,,,,,
2023_17504,Lisboa,197.0,176.0,160.0,165,188,,,,,,,,,,,,,,,,,,,,,
2023_17505,Outro,,,,155,171,,,,166.0,147.0,,,,,,,,,,,,,,,,
2023_17506,Faro,141.0,124.0,113.0,136,149,,,,,,,,,,,,,,,,,,,,,
2023_17507,Setúbal,,,,145,151,,,,,136.0,,,135.0,,,,,,,,,,,,,
2023_17508,Faro,160.0,,,160,178,,,178.0,168.0,,,,,,,,,,,,,,,,,
2023_17509,Porto,105.0,112.0,102.0,125,125,,,,,,,,,,,,,,,,,,,,,
2023_17510,Braga,149.0,,135.0,165,167,,175.0,,,,,,,,,,,,,,,,,,,
2023_17511,Outro,95.0,,102.0,117,119,,91.0,,,,,,,,,,,,,,,,,,,
2023_17512,Setúbal,143.0,126.0,117.0,128,138,,,,,,,,,,,,,,,,,,,,,
2023_17513,Porto,162.0,150.0,144.0,155,172,,,,,,,,,,,,,,,,,,,,,
2023_17514,Porto,136.0,136.0,126.0,135,152,,,,,,,,,,,,,,,,,,,,,
2023_17515,Lisboa,123.0,111.0,121.0,125,129,,,,,,,,,,,,,,,,,,,,,
2023_17516,Leiria,165.0,159.0,159.0,163,179,,,,,,,,,,,,,,,,,,,,,
2023_17517,Porto,155.0,150.0,145.0,147,166,,,,,,,,,,,,,,,,,,,,,
2023_17518,Porto,,,,162,164,,,,,152.0,,,,,166.0,,,,,,,,,,,
2023_17519,Outro,,,,158,178,,,,,166.0,170.0,,,,,,,,,,,,,,,
2023_17520,Coimbra,186.0,156.0,197.0,198,194,,,,,,,,,,,,,,,,,,,,,
2023_17521,Outro,191.0,149.0,154.0,159,173,,,,,,,,,,,,,,,,,,,,,
2023_17522,Outro,,,,139,144,,,,,126.0,,,127.0,,,,,,,,,,,,,
2023_17523,Setúbal,,,,112,134,,,,,101.0,,,,,154.0,,,,,,,,,,,
2023_17524,Porto,196.0,,,158,198,,,175.0,200.0,,,,,,,,,,,,,,,,,
2023_17525,Lisboa,188.0,,,168,173,,,173.0,,,136.0,,,,,,,,,,,,,,,
2023_17526,Lisboa,196.0,,,171,187,,,170.0,,,153.0,,,,,,,,,,,,,,,
2023_17527,Outro,175.0,193.0,166.0,190,193,,,,,,,,,,,,,,,,,,,,,
2023_17528,Outro,,,,162,171,,,,159.0,156.0,,,,,,,,,,,,,,,,
2023_17529,Porto,,,,126,146,,,,,120.0,,,,,154.0,,,,,,,,,,,
2023_17530,Braga,111.0,,,126,130,,,122.0,,,99.0,,,,,,,,,,,,,,,
2023_17531,Lisboa,,,,145,160,,,,,160.0,,,147.0,,,,,,,,,,,,,
2023_17532,Braga,,,,125,134,139.0,95.0,,,,,,,,,,,,,,,,,,,
2023_17533,Outro,,,,124,144,,,,,115.0,,,,,157.0,,,,,,115.0,,,,,
2023_17534,Outro,,,,164,179,,,,,157.0,,,157.0,,,,,,,,,,,,,
2023_17535,Leiria,141.0,,139.0,146,163,,157.0,,,,,,,,,,,,,,,,,,,
2023_17536,Coimbra,,,,130,141,,,,128.0,122.0,,,,,,,,,,,,,,,,
2023_17537,Outro,,,,156,164,,,,154.0,139.0,,,,,,,,,,,,,,,,
2023_17538,Lisboa,200.0,199.0,182.0,198,200,,,,,,,,,,,,,,,,,,,,,
2023_17539,Coimbra,188.0,167.0,146.0,179,178,,,,,,,,,,,,,,,,,,,,,
2023_17540,Outro,,,,153,157,,,,,136.0,,,138.0,,,,,,,,,,,,,
2023_17541,Leiria,160.0,,,147,164,,,141.0,,,137.0,,,,,,,,,,,,,,,
2023_17542,Porto,176.0,,,180,176,,,161.0,,,150.0,,,,,,,,,,,,,,,
2023_17543,Outro,,,,121,136,,,,,126.0,,,108.0,,,,,,,,,,,,,
2023_17544,Lisboa,178.0,,148.0,165,174,,156.0,,,,,,,,,,,,,,,,,,,
2023_17545,Porto,165.0,,,149,160,,,155.0,,,129.0,,,,,,,,,,,,,,,
2023_17546,Outro,,,,139,154,,,,135.0,140.0,,,,,,,,,,,,,,,,
2023_17547,Coimbra,98.0,126.0,109.0,126,133,,,,,,,,,,,,,,,,,,,,,
2023_17548,Porto,175.0,,,161,184,,,165.0,166.0,,,,,,,,,,,,,164.0,,,,
2023_17549,Faro,,,,140,149,145.0,,,,,,111.0,,,,,,,,,,,,,,
2023_17550,Braga,66.0,94.0,107.0,116,105,,,,,,,,,,,,,,,,,,,,,
2023_17551,Braga,166.0,151.0,170.0,155,176,,,,,,,,,,,,,,,,,,,,,
2023_17552,Leiria,,,,167,175,,,,168.0,159.0,,,,,,,,,,,,,,,,
2023_17553,Lisboa,,,,155,167,,,,,162.0,,,151.0,,,,,,,,,,,,,
2023_17554,Outro,,,,108,103,119.0,50.0,,,,,,,,,,,,,,,,,,,
2023_17555,Coimbra,165.0,155.0,172.0,152,178,,,,,,,,,,,,,,,,,,,,,
2023_17556,Porto,179.0,,,158,183,,,165.0,179.0,,,,,,,,,,,,,,,,,
2023_17557,Lisboa,,,,132,141,,,,127.0,111.0,,,,,,,,,,,,,,,,
2023_17558,Outro,,,,135,141,,,,,121.0,122.0,,,,,,,,,,,,,,,
2023_17559,Coimbra,200.0,199.0,168.0,198,200,,,,,,,,,,,,,,,,,,,,,
2023_17560,Outro,,,,109,114,,,,,100.0,,,96.0,,,,,,,,,,,,,
2023_17561,Lisboa,121.0,,115.0,126,127,,95.0,,,,,,,,,,,,,,,,,,,
2023_17562,Lisboa,80.0,86.0,110.0,111,111,,,,,,,,,,,,,,,,,,,,,
2023_17563,Lisboa,112.0,,,126,140,,,128.0,140.0,,,,,,,,,,,,,,,,,
2023_17564,Outro,76.0,100.0,103.0,105,109,,,,,,,,,,,,,,,,,,,,,
2023_17565,Porto,,,,159,174,,,,,147.0,,,169.0,,,,,,,,,,,,,
2023_17566,Lisboa,,,,139,147,,,,133.0,118.0,,,,,,,,,,,,,,,,
2023_17567,Outro,,,,175,199,,,,,198.0,,,,,180.0,,,,,,,,,,,
2023_17568,Lisboa,159.0,148.0,150.0,165,161,,,,,,,,,,,,,,,,,,,,,
2023_17569,Outro,180.0,,157.0,161,180,,175.0,,,,,,,,,,,,,,,,,,,
2023_17570,Leiria,,,,145,157,,,,,136.0,,,166.0,,,,,,,,,,,,,
2023_17571,Porto,177.0,,,157,173,,,157.0,,147.0,136.0,,,,,,,,,,,,,,,
2023_17572,Setúbal,,,,118,134,,,,,115.0,,,,,153.0,,,,,,,,,,,
2023_17573,Outro,,,,162,179,181.0,,,,,,139.0,,,191.0,,,,,,,,,,,
2023_17574,Setúbal,,,,122,133,139.0,,,,,,95.0,,,,,,,,,,,,,,
2023_17575,Lisboa,121.0,,,138,135,,,132.0,,,110.0,,,,,,,,,,,,,,,
2023_17576,Setúbal,115.0,118.0,113.0,117,134,,,,,,,,,,,,,,,,,,,,,
2023_17577,Braga,147.0,119.0,133.0,135,152,,,,,,,,,,,,,,,,,,,,,
2023_17578,Lisboa,172.0,,145.0,156,172,,167.0,,,,,,,,,,,,,,,,,,,
2023_17579,Outro,,,,171,177,,,,,182.0,145.0,,,,,,,,,,,,,,,
2023_17580,Lisboa,,,,142,150,,,,140.0,127.0,,,,,,,,,,,,,,,,
2023_17581,Leiria,,,,171,164,,,,,149.0,146.0,,,,,,,,,,,,,,,
2023_17582,Porto,,,,120,141,,,,,110.0,,,,,146.0,,,,,,,,,,,
2023_17583,Setúbal,200.0,166.0,159.0,162,185,,,,,,,,,,,,,,,,,,,,,
2023_17584,Setúbal,158.0,152.0,137.0,155,171,,,,,,,,,,,,,,,,,,,,,
2023_17585,Braga,121.0,133.0,126.0,131,141,,,,,,,,,,,,,,,,,,,,,
2023_17586,Leiria,68.0,100.0,104.0,105,114,,,,,,,,,,,,,,,,,,,,,
2023_17587,Braga,119.0,,,132,137,,,119.0,,,112.0,,,,,,,,,,,,,,,
2023_17588,Coimbra,,,,158,164,,,,,147.0,146.0,,,,,,,,,,,,,,,
2023_17589,Porto,191.0,199.0,155.0,170,188,,,,,,,,,,,,,,,,,,,,,
2023_17590,Outro,,,,145,154,,,,,140.0,135.0,,,,,,,,,,,,,,,
2023_17591,Outro,,,,156,169,,,,,162.0,165.0,,,,,,,,,,,,,,,
2023_17592,Outro,,,,141,151,162.0,,,,,,119.0,,,,,,,,,,,,,,
2023_17593,Leiria,,,,168,186,,,,,156.0,178.0,,,,,,,,,,,,,,,
2023_17594,Lisboa,176.0,,167.0,168,195,,196.0,,,,,,,,,,,,,,,,,,,
2023_17595,Lisboa,63.0,99.0,99.0,108,109,,,,,,,,,,,,,,,,,,,,,
2023_17596,Faro,165.0,137.0,130.0,144,154,,,,,,,,,,,,,,,,,,,,,
2023_17597,Outro,130.0,138.0,125.0,144,139,,,,,,115.0,,,,,,,,,,,,,,,
2023_17598,Lisboa,,,,126,148,,,,,114.0,,,,,162.0,,,,,,,,,,,
2023_17599,Setúbal,105.0,101.0,112.0,135,127,,,,,,,,,,,,,,,,,,,,,
2023_17600,Porto,,,,149,158,,,,,140.0,150.0,,,,,,,,,,,,,,,
2023_17601,Lisboa,,,,142,156,147.0,122.0,,,,,,,,,,,,,,,,,,,
2023_17602,Lisboa,,,,167,180,,,,,163.0,,,,,173.0,,,,,,,,,,,
2023_17603,Faro,61.0,,80.0,101,100,,43.0,,,,,,,,,,,,,,,,,,,
2023_17604,Lisboa,,,,168,191,,,,,156.0,,,,,177.0,,,,,,,,,,,
2023_17605,Lisboa,,,,160,189,,,,,198.0,,,,,176.0,,,,,,,,,,,
2023_17606,Lisboa,187.0,148.0,150.0,168,177,,,,,,,,,,,,,,,,,,,,,
2023_17607,Lisboa,,,,152,170,,,,145.0,157.0,,,,,,,,,,,,,,,,
2023_17608,Outro,87.0,,95.0,112,100,,55.0,,,,,,,,,,,,,,,,,,,
2023_17609,Lisboa,176.0,,,170,172,,,165.0,,,137.0,,,,,,,,,,,,,,,
2023_17610,Coimbra,,,,143,160,171.0,136.0,,,,,,,,,,,,,,,,,,,
2023_17611,Lisboa,135.0,,,155,162,,,148.0,141.0,,,,,,,,,,,,,,,,,
2023_17612,Porto,,,,152,176,,,,,166.0,,,,,180.0,,,,,,,,,,,
2023_17613,Faro,,,,148,148,,,,,128.0,,,135.0,,,,,,,,,,,,,
2023_17614,Leiria,,,,105,112,112.0,,,,,,88.0,,,,,,,,,,,,,,
2023_17615,Faro,,,,156,177,,,,181.0,172.0,,,,,,,,,,,,,,,,
2023_17616,Leiria,,,,111,101,112.0,56.0,,,,,,,,,,,,,,,,,,,
2023_17617,Outro,,,,145,170,,,,159.0,155.0,,,,,,,,,,,,,,,,
2023_17618,Porto,103.0,109.0,116.0,130,130,,,,,,,,,,,,,,,,,,,,,
2023_17619,Outro,160.0,,,149,175,,,178.0,,,134.0,,,,,,,,,,,,,,,
2023_17620,Setúbal,146.0,,131.0,145,158,,146.0,,,,,,,,,,,,,,,,,,,
2023_17621,Porto,,,,131,133,127.0,102.0,,,,,,,,,,,,,,,,,,,
2023_17622,Outro,121.0,,128.0,138,135,,121.0,,,,,,,,,,,,,,,,,,,
2023_17623,Leiria,,,,173,185,175.0,,,,,,147.0,,,,,,,,,,,,,,
2023_17624,Lisboa,165.0,,,147,173,,,155.0,165.0,,,,,,,,,,,,,,,,,
2023_17625,Lisboa,,,,162,173,,,,,147.0,,,,,171.0,,,,,,,,,,,
2023_17626,Lisboa,,,,186,195,,,,,198.0,,,170.0,,,,,,,,,,,,,
2023_17627,Lisboa,,,,156,171,,,,172.0,156.0,,,,,,,,,,,,,,,,
2023_17628,Lisboa,160.0,,,147,168,,,152.0,139.0,,,,,,,,,,,,,,,,,
2023_17629,Leiria,168.0,171.0,199.0,185,190,,,,,,,,,,,,,,,,,,,,,
2023_17630,Lisboa,139.0,146.0,125.0,135,149,,,,,,,,,,,,,,,,,,,,,
2023_17631,Setúbal,98.0,114.0,117.0,121,123,,,,,,,,,,,,,,,,,,,,,
2023_17632,Porto,,,,166,173,,,,,165.0,149.0,,,,,,,,,,,,,,,
2023_17633,Setúbal,,,,145,143,,,,,119.0,,,125.0,,,,,,,,,,,,,
2023_17634,Outro,146.0,,,155,165,,,150.0,151.0,,,,,,,,,,,,,,,,,
2023_17635,Lisboa,,,,166,167,,,,,156.0,146.0,,,,,,,,,,,,,,,
2023_17636,Outro,,,,198,200,,,,200.0,198.0,,,,,,,,,,,,,200.0,,,
2023_17637,Lisboa,,,,156,169,155.0,149.0,,,,,,,,,,,,,,,,,,,
2023_17638,Setúbal,138.0,,,140,158,,,137.0,140.0,,,,,,,,,,,,,,,,,
2023_17639,Outro,,,,116,126,,,,118.0,112.0,,,,,,,,,,,,,,,,
2023_17640,Coimbra,111.0,115.0,118.0,133,130,,,,,,,,,,,,,,,,,,,,,
2023_17641,Lisboa,119.0,98.0,108.0,121,119,,,,,,,,,,,,,,,,,,,,,
2023_17642,Outro,,,,155,171,,,,,146.0,,,160.0,,,,,,,,,,,,,
2023_17643,Lisboa,,,,183,199,,,,,156.0,,,,,200.0,,,195.0,,,,,,,,
2023_17644,Lisboa,,,,148,168,,,,,153.0,,,,,171.0,,,,,,,,,,,
2023_17645,Porto,200.0,,,198,200,,,180.0,179.0,,,,,,,,,,,,,,,,,
2023_17646,Outro,,,,160,178,,,,,161.0,156.0,,,,,,,,,,,,,,,
2023_17647,Coimbra,155.0,136.0,138.0,145,164,,,,,,,,,,,,,,,,,,,,,
2023_17648,Setúbal,155.0,,137.0,159,164,,141.0,,,,,,,,,,,,,,,,,,,
2023_17649,Faro,123.0,,,133,133,,,121.0,,,105.0,,,,,,,,,,,,,,,
2023_17650,Coimbra,115.0,126.0,105.0,123,140,,,,,,,,,,,,,,,,,,,,151.0,
2023_17651,Outro,,,,102,104,,,,,72.0,,,76.0,,,,,,,,,,,,,
2023_17652,Lisboa,146.0,137.0,128.0,142,153,,,,,,,,,,,,,,,,,,,,,
2023_17653,Braga,,,,195,186,,,,,155.0,160.0,,,,,,,,,,,,,,,
2023_17654,Outro,,,,166,179,,,,,166.0,,,,,184.0,,,,,,,,,,,
2023_17655,Porto,,,,159,182,180.0,182.0,,,,,,,,,,,,,,,,,,,
2023_17656,Outro,189.0,166.0,161.0,171,181,,,,,,,,,,,,,,,,,,,,,
2023_17657,Lisboa,190.0,157.0,170.0,151,182,,,,,,,,,,,,,,,,,,,,,
2023_17658,Lisboa,115.0,126.0,129.0,129,142,,,,,,,,,,,,,,,,,,,,,
2023_17659,Braga,150.0,,122.0,139,145,,128.0,,,,,,,,,,,,,,,,,,,
2023_17660,Lisboa,,,,163,200,,,,,195.0,,,200.0,,,,,,,,,,,,,
2023_17661,Lisboa,192.0,,177.0,158,184,,190.0,,,,,,,,,,,,,,,,,,,
2023_17662,Outro,,,,115,134,,,,113.0,115.0,,,,,,,,,,,,,,,,
2023_17663,Setúbal,,,,152,168,170.0,156.0,,,,,,,,,,,,,,,,,,,
2023_17664,Outro,47.0,,55.0,98,100,,21.0,,,,,,,,,,,,,,,,,,,
2023_17665,Faro,179.0,178.0,155.0,169,190,,,,,,,,,,,,,,,,,,,,,
2023_17666,Lisboa,119.0,115.0,117.0,141,132,,,,,,,,,,,,,,,,,,,,,
2023_17667,Braga,149.0,126.0,125.0,133,149,,,,,,,,,,,,,,,,,,,,,
2023_17668,Lisboa,125.0,130.0,129.0,130,157,,,,,,,,,,,,180.0,,,,,,,,,
2023_17669,Porto,135.0,,126.0,155,147,,142.0,,,,,,,,,,,,,,,,,,,
2023_17670,Outro,172.0,147.0,133.0,149,161,,,,,,,,,,,,,,,,,,,,,
2023_17671,Outro,,,,137,141,,,,,120.0,,,121.0,,,,,,,,,,,,,
2023_17672,Lisboa,,,,169,190,170.0,182.0,,,,,,,,,,,,,,,,197.0,,,
2023_17673,Lisboa,200.0,,,167,200,,,190.0,193.0,,,,,,,,,,,,,,,,,
2023_17674,Lisboa,,,,148,177,158.0,146.0,,,,,,,,,,,192.0,,,,,,,,
2023_17675,Lisboa,162.0,152.0,161.0,170,174,,,,,,,,,,,,,,,,,,,,,
2023_17676,Setúbal,137.0,125.0,135.0,135,150,,,,,,,,,,,,,,,,,,,,,
2023_17677,Lisboa,136.0,113.0,111.0,131,126,,110.0,,,,,,,,,,,,,,,,,,,
2023_17678,Lisboa,188.0,165.0,160.0,155,177,,,,,,,,,,,,,,,,,,,,,
2023_17679,Faro,168.0,,,152,168,,,160.0,,,137.0,,,,,,,,,,,,,,,
2023_17680,Braga,,,,169,173,,,,,145.0,,,178.0,,,,,,,,,,,,,
2023_17681,Outro,,,,146,152,,,,,129.0,,,128.0,,,,,,,,,,,,,
2023_17682,Porto,110.0,117.0,118.0,125,127,,,,,,,,,,,,,,,,,,,,,120.0
2023_17683,Lisboa,,,,145,160,,,,,156.0,,,,,165.0,,,,,,,,,,,
2023_17684,Lisboa,,,,156,178,,,,,160.0,,,,,176.0,,,,,,,,,,,
2023_17685,Braga,,,,157,166,,,,,169.0,139.0,,,,,,,,,,,,,,,
2023_17686,Porto,135.0,,,126,135,,,126.0,,,109.0,,,,,,,,,,,,,,,
2023_17687,Coimbra,139.0,149.0,127.0,146,155,,,,,,,,,,,,,,,,,,,,,
2023_17688,Coimbra,131.0,,,139,141,,,119.0,125.0,,,,,,,,,,,,,,,,,
2023_17689,Lisboa,100.0,,118.0,125,124,,85.0,,,,,,,,,,,,,,,,,,,
2023_17690,Lisboa,,,,159,155,161.0,,,,,,121.0,,,,,,,,,,,,,,
2023_17691,Lisboa,178.0,,199.0,165,194,,173.0,,,,,,,,,,,,,,,,,,,
2023_17692,Lisboa,191.0,179.0,160.0,198,189,,,,,,,,,,,,,,,,,,,,,
2023_17693,Lisboa,,,,130,151,151.0,116.0,,,,,,,,,,,,,,,,,,,
2023_17694,Lisboa,131.0,120.0,131.0,131,144,,,,,,,,,,,,,,,,,,,,,
2023_17695,Outro,,,,124,124,,,,,108.0,106.0,,,,,,,,,,,,,,,
2023_17696,Leiria,115.0,122.0,115.0,122,134,,,,,,,,,,,,,,,,,,,,,
2023_17697,Lisboa,,,,158,177,,,,,160.0,157.0,,,,,,,,,,,,,,,
2023_17698,Lisboa,175.0,152.0,147.0,155,171,,,,,,,,,,,,,,,,,,,,,
2023_17699,Porto,120.0,,116.0,135,129,,104.0,,,,,,,,,,,,,,,,,,,
2023_17700,Lisboa,165.0,,,155,174,,,166.0,,,137.0,,,,,,,,,,,,,,,
2023_17701,Porto,189.0,159.0,199.0,163,188,,,,,,,,,,,,,,,,,,,,,
2023_17702,Lisboa,143.0,120.0,128.0,130,145,,,,,,,,,,,,,,,,,,,,,
2023_17703,Porto,181.0,,,182,200,,,193.0,,,192.0,,,,,,,,,,,,,,,
2023_17704,Lisboa,,,,198,200,,,,,198.0,,,170.0,,,,,,,,,,,,,
2023_17705,Outro,,,,198,200,,,182.0,,198.0,192.0,,,,,,,,,,,,,,,
2023_17706,Outro,,,,155,155,156.0,131.0,,,,,,,,,,,,,,,,,,,
2023_17707,Coimbra,,,,146,170,,,,167.0,150.0,,,,,,,,,,,,,,,,
2023_17708,Braga,164.0,,137.0,149,176,,186.0,,,,,,,,,,,,,,,,,,,
2023_17709,Outro,69.0,,102.0,111,102,,67.0,,,,,,,,,,,,,,,,,,,
2023_17710,Setúbal,,,,119,122,,,,98.0,110.0,,,,,,,,,,,,,,,,
2023_17711,Porto,,,,198,200,,,,,181.0,,,,,182.0,,,,,,,,,,,
2023_17712,Outro,198.0,180.0,165.0,198,199,,,,,,,,,,,,,,,,,,,,,
2023_17713,Outro,,,,119,131,,,,,101.0,,,,,142.0,,,,,,,,,,,
2023_17714,Lisboa,136.0,124.0,128.0,147,144,,,,,,,,,,,,,,,,,,,,,
2023_17715,Outro,,,,156,180,,,,,168.0,,,,,175.0,,,,,,,,,,,
2023_17716,Outro,159.0,,165.0,151,177,,187.0,,,,,,,,,,,,,,,,,,,
2023_17717,Porto,,,,116,129,,,,,103.0,,,106.0,,,,,,,,,,,,,
2023_17718,Coimbra,118.0,111.0,107.0,129,129,,,,,,,,,,,,,,,,,,,,,
2023_17719,Lisboa,150.0,,,146,160,,,146.0,149.0,,,,,,,,,,,,,,,,,
2023_17720,Outro,,,199.0,198,200,200.0,,,,,,158.0,,,,,,,,,,,,,,
2023_17721,Porto,171.0,138.0,151.0,146,163,,,,,,,,,,,,,,,,,,,,,
2023_17722,Outro,198.0,177.0,161.0,160,184,,,,,,,,,,,,,,,,,,,,,
2023_17723,Setúbal,,,,130,147,,,,,118.0,,,,,156.0,,,,,,,,,,,
2023_17724,Outro,,,,108,110,106.0,,,,,,65.0,,,,,,,,,,,,,,
2023_17725,Porto,160.0,,138.0,147,155,,106.0,,,,,,,,,,,,,,,,,,,
2023_17726,Porto,,,,157,166,159.0,138.0,,,,,,,,,,,,,,,,,,,
2023_17727,Outro,173.0,137.0,149.0,143,168,,,,,,,,,,175.0,,,,,,,,,,,
2023_17728,Coimbra,200.0,199.0,167.0,159,190,,,,,,,,,,,,,,,,,,,,,
2023_17729,Outro,,,,179,174,181.0,,,,,,139.0,,,,,,,,,,,,,,
2023_17730,Coimbra,101.0,120.0,103.0,127,131,,,,,,,,,,,,,,,,,,,,,
2023_17731,Braga,,,,138,160,,,,147.0,136.0,,,,,,,,,,,,,,,,
2023_17732,Coimbra,143.0,,,138,149,,,129.0,127.0,,,,,,,,,,,,,,,,,
2023_17733,Faro,,,,180,191,,,,,168.0,,,,,192.0,,,,,,,,,,,
2023_17734,Lisboa,185.0,148.0,150.0,175,182,,,,,,,,,,,,,,,,,,,,,
2023_17735,Outro,149.0,,,154,162,,,157.0,,,141.0,,,,,,,,,,,,,,,
