Aluno_ID,Distrito,Historia_A,Portugues,Geografia_A,Nota_Interna,MACS,Matematica_A,Fisica_Quimica_A,Biologia_Geologia,Economia_A,Desenho_A,Geometria_Descritiva_A,Ingles,Literatura_Portuguesa,HCA,Italiano_Iniciacao,Frances,Historia_B,Portugues_L2,Latim_A,Espanhol_Continuacao,Matematica_B,Espanhol_Iniciacao,Alemao,Mandarim_Iniciacao,Filosofia,Portugues_LNM
2024_4267,Porto,,141,,171,,190.0,150.0,152.0,,,,,,,,,,,,,,,,,,
2024_4268,Porto,,166,,193,,184.0,196.0,160.0,,,,,,,,,,,,,,,,,,
2024_4269,Porto,,110,,140,,148.0,135.0,115.0,,,,,,,,,,,,,,,,,,
2024_4270,Porto,,132,,152,,167.0,156.0,116.0,,,,,,,,,,,,,,,,,,
2024_4271,Lisboa,159.0,147,,168,142.0,,,,,,,,,,,,,,,,,,,,,
2024_4272,Porto,163.0,149,150.0,172,,,,,,,,,,,,,,,,,,,,,,
2024_4273,Leiria,,120,,158,136.0,155.0,,,147.0,,,,,,,,,,,,,,,,,
2024_4274,Outro,,135,,175,145.0,193.0,,,173.0,,,,,,,,,,,,,,,,,
2024_4275,Lisboa,158.0,140,,159,151.0,,,,,,,,,,,,,,,,,,,,,
2024_4276,Porto,,122,,136,,,,,,141.0,,,,115.0,,,,,,,,,,,,
2024_4277,Leiria,,97,,110,,91.0,116.0,81.0,,,,,,,,,,,,,100.0,,,,,
2024_4278,Outro,175.0,159,188.0,187,,,,,,,,,,,,,,,,,,,,,,
2024_4279,Lisboa,156.0,141,116.0,147,,,,,,,,,,,,,,,,,,,,,,
2024_4280,Setúbal,148.0,131,110.0,136,,,,,,,,,,,,,,,,,,,,,,
2024_4281,Lisboa,,96,,103,,95.0,86.0,,,,67.0,,,,,,,,,,,,,,,
2024_4282,Outro,,168,,195,,199.0,179.0,,,,200.0,,,,,,,,,,,,,,,
2024_4283,Outro,,125,123.0,148,,158.0,,,147.0,,,,,,,,,,,,,,,,,
2024_4284,Leiria,,154,,200,,194.0,200.0,,,,195.0,,,,,,,,,,,,,,,
2024_4285,Lisboa,137.0,117,,146,136.0,,,,,,,,,,,,,,,,,,,,,
2024_4286,Porto,,104,100.0,123,,129.0,,,113.0,,,,,,,,,,,,,,,,,
2024_4287,Lisboa,,101,,106,,83.0,96.0,95.0,,,,,,,,,,,,,,,,,,
2024_4288,Leiria,,111,98.0,129,,128.0,,,129.0,,,,,,,,,,,,,,,,,
2024_4289,Lisboa,,127,,132,,138.0,138.0,108.0,,,,,,,,,,,,,,,,,,
2024_4290,Porto,166.0,158,,176,159.0,,,,,,,,,,,,,,,,,,,,,
2024_4291,Setúbal,,151,,189,,179.0,196.0,176.0,,,,,,,,,182.0,,,,,,,,,
2024_4292,Lisboa,,147,,182,,194.0,185.0,147.0,,,,,,,,,,,,,,,,,,
2024_4293,Outro,,130,,146,,156.0,121.0,105.0,,,,,,,,,,,,,,,,,,
2024_4294,Setúbal,,100,,131,,,,,,140.0,102.0,,,,,,,,,,,,,,,
2024_4295,Lisboa,,127,,161,,176.0,158.0,125.0,,,,,,,,,,,,,,,,,,
2024_4296,Lisboa,166.0,151,131.0,167,,,,,,,,,,,,,,,,,,,,,,
2024_4297,Lisboa,,158,,176,,189.0,150.0,,,,158.0,,,,,,,,,,,,,,,
2024_4298,Lisboa,167.0,132,,164,,,,,,,,,145.0,,,,,,,,,,,,,
2024_4299,Coimbra,135.0,126,104.0,131,,,,,,,,,,,,,,,,,,,,,,
2024_4300,Lisboa,,111,,133,,129.0,109.0,95.0,,,,,,,135.0,,,,,,,,,,,
2024_4301,Braga,,80,,100,75.0,43.0,,,95.0,,,,,,,,,,,,,,,,,
2024_4302,Outro,170.0,140,,174,,,,,,,,170.0,,,,,,,,,,,,,,
2024_4303,Faro,,128,,140,,135.0,137.0,110.0,,,,,,,,,,,,,,,,,,
2024_4304,Setúbal,114.0,96,,118,,,,,,,,,100.0,,,,,,,,,,,,,
2024_4305,Coimbra,104.0,91,,106,,,,,,,,,91.0,,,,,,,,,,,,,
2024_4306,Leiria,,109,,134,,151.0,116.0,106.0,,,,,,,,,,,,,,,,,,
2024_4307,Porto,,92,95.0,106,,76.0,,,95.0,,,,,,,,,,,,,,,,,
2024_4308,Leiria,,157,,180,,188.0,179.0,143.0,,,,,,,,,,,,,,,,,,
2024_4309,Porto,,166,,200,,193.0,200.0,196.0,,,,,,,,,,,,,,,,,,
2024_4310,Lisboa,,155,,174,,180.0,146.0,,,,155.0,,,,,,,,,,,,,,,
2024_4311,Lisboa,,127,,157,,159.0,139.0,,,,162.0,,,,,,,,,,,,,,,
2024_4312,Outro,,118,,124,,139.0,112.0,106.0,,,,,,,,,,,,,,,,,,
2024_4313,Coimbra,,155,,176,,182.0,153.0,,,,180.0,,,,,,,,,,,,,,,
2024_4314,Faro,149.0,122,,153,,,,,,,,,135.0,,,,,,,,,,,,,
2024_4315,Outro,,148,,187,162.0,186.0,,,200.0,,,,,,,,,,,,,,,,,
2024_4316,Lisboa,171.0,165,,189,200.0,,,,,,,,,,,,,,,,,,,,,
2024_4317,Lisboa,,125,,142,,161.0,122.0,111.0,,,,,,,,,,,,,,,,,,
2024_4318,Lisboa,120.0,100,,124,,,,,,,,,112.0,,,,,,,,,,,,,
2024_4319,Braga,127.0,106,,129,117.0,,,,,,,,,,,,,,,,,,,,,
2024_4320,Porto,71.0,63,79.0,100,,,,,,,,,,,,,,,,,,,,,,
2024_4321,Lisboa,,103,96.0,131,,145.0,,,121.0,,,,,,,,,,,,,,,,,
2024_4322,Braga,,122,,147,,151.0,130.0,106.0,,,,,,,,,,,,,,,,,,
2024_4323,Setúbal,109.0,89,,109,,96.0,104.0,,,,86.0,,,,,,,,,,,,,,,
2024_4324,Setúbal,,76,,100,,,,,,130.0,46.0,,,,,,,,,,,,,,,
2024_4325,Porto,,135,,164,,180.0,149.0,130.0,,,,,,,,,,,,,,,,,,
2024_4326,Coimbra,,190,,200,,193.0,200.0,196.0,,,200.0,,,,,,,,,,,,,,,
2024_4327,Setúbal,,95,,102,,88.0,87.0,74.0,,,,,,,,,,,,,,,,,,
2024_4328,Outro,,132,,173,,187.0,168.0,131.0,,,,,,,,,,,,,,,,,,
2024_4329,Outro,,112,,138,,145.0,109.0,110.0,,,,,,,,,,,,,,,,,,
2024_4330,Lisboa,,155,,171,,189.0,149.0,147.0,,,,,,,,,,,,,,,,,,
2024_4331,Lisboa,,113,,128,,130.0,117.0,98.0,,,,,,,,,,,,,,,,,,
2024_4332,Lisboa,170.0,146,121.0,160,,,,,,,,,,,,,,,,,,,,,,
2024_4333,Lisboa,,138,,163,143.0,176.0,,,170.0,,,,,,,,,,,,,,,,,
2024_4334,Porto,,160,,179,,188.0,180.0,143.0,,,,,,,,,,,,,,181.0,,,,
2024_4335,Porto,,161,,200,,192.0,183.0,,,,200.0,,,,,,,,,,,,,,,
2024_4336,Lisboa,169.0,136,,164,151.0,,,,,,,,,,,,,,,,,,,,,
2024_4337,Outro,,136,,175,,,,,,169.0,155.0,,,,,,,,,,,,,,,
2024_4338,Outro,,139,,156,,175.0,148.0,120.0,,,,,,,,,,,,,,,,,,
2024_4339,Porto,,119,,140,,147.0,136.0,106.0,,,,,,,,,,,,,,,,,,
2024_4340,Braga,,103,,123,,115.0,127.0,88.0,,,,,,,,,,,,,,,,,,
2024_4341,Porto,160.0,135,,170,,,,,,,,176.0,,,,,,,,,,,,,,
2024_4342,Coimbra,,72,,100,,0.0,66.0,48.0,,,,,,,,,,,,,,,,,,
2024_4343,Porto,,146,,169,,175.0,168.0,156.0,,,,,,,,,,,,,,,,,,
2024_4344,Porto,,165,,180,,180.0,161.0,,,,168.0,,,,,,,,,,,,,,,
2024_4345,Lisboa,160.0,162,,180,172.0,,,,,,,,,,,,,,,,,,,,,
2024_4346,Coimbra,165.0,148,,170,,,,,,,,168.0,,,,,,,,,,,,,,
2024_4347,Setúbal,,131,,148,,157.0,151.0,119.0,,,,,,,,,,,,,,,,,,
2024_4348,Porto,,95,,100,,82.0,88.0,74.0,,,,,,,,,,,,,,,,,,
2024_4349,Outro,,101,,134,,,,,,147.0,,,,111.0,,,,,,,,,,,,
2024_4350,Setúbal,,119,106.0,139,,149.0,,,120.0,,,,,,,,,,,,,,,,,
2024_4351,Outro,,111,,143,,153.0,115.0,116.0,,,,,,,,,,,,,,,,,,
2024_4352,Outro,,125,130.0,165,,179.0,,,165.0,,,,,,,,,,,,,,,,,
2024_4353,Outro,,136,,161,,,,,,159.0,,,,139.0,,,,,,,,,,,,
2024_4354,Faro,171.0,155,,176,,,,,,,,,176.0,,,,,,,,,,,,,
2024_4355,Porto,,140,,168,,186.0,155.0,147.0,,,,,,,,,,,,,,,,,,
2024_4356,Lisboa,,111,,118,,101.0,96.0,97.0,,,,,,,,,,,,,,,,,,
2024_4357,Lisboa,,120,,135,123.0,119.0,,,131.0,,,,,,,,,,,,,,,,,
2024_4358,Outro,,190,,200,,193.0,200.0,168.0,,,,,,,,,,,,,,,,,,
2024_4359,Outro,119.0,95,,118,97.0,,,,,,,,,,,,,,,,,,,,,
2024_4360,Setúbal,164.0,166,,183,,,,,,,,174.0,,,,,,,,,,,,,,
2024_4361,Porto,,135,,168,,,,,,180.0,,,,157.0,,,,,,,,,,,,
2024_4362,Braga,178.0,176,,198,,,,,,,,,200.0,,,,,,,,,,,,,
2024_4363,Coimbra,109.0,95,,115,,,,,,,,,110.0,,,,,,,,,,,,,
2024_4364,Outro,120.0,95,,113,,,,,,,,,95.0,,,,,,,,,,,,,
2024_4365,Lisboa,,196,,194,,,,,,200.0,,,,165.0,,,,,,,,,,,,
2024_4366,Outro,,108,,113,,90.0,111.0,74.0,,,,,,,,,,,,,,,,,,
2024_4367,Lisboa,,137,,181,,189.0,164.0,,,,173.0,,,,,,,,,,,,,,,
2024_4368,Outro,,161,,179,,185.0,155.0,166.0,,,,,,,,,,,,,,,,,,
2024_4369,Porto,,128,,158,,168.0,146.0,,,,131.0,,,,,,,,,,,,,,,
2024_4370,Lisboa,164.0,146,,178,,,,,,,,173.0,,,,,,,,,,,,,,
2024_4371,Braga,,190,,200,200.0,200.0,,,177.0,,,,,,,,,,,,,,,,,
2024_4372,Faro,138.0,111,,139,,,,,,,,,127.0,,,,,,,,,,,,,
2024_4373,Lisboa,,140,,164,,,,,,162.0,145.0,,,,,,,,,,,,,,,
2024_4374,Porto,,138,,172,,170.0,167.0,145.0,,,,,,,,,,,,,,,,,,
2024_4375,Porto,165.0,136,,172,164.0,,,,,,,,,,,,,,,,,,,,,
2024_4376,Lisboa,160.0,137,,155,,,,,,,,,138.0,,,,,,,,,,,,,
2024_4377,Lisboa,200.0,186,,200,,,,,,,,193.0,,,,,,,,,,,,,,
2024_4378,Outro,142.0,118,,149,140.0,,,,,,,,,,,,,,,,,,,,,
2024_4379,Porto,,90,,100,,,,,,128.0,35.0,,,,,,,,,,,,,,,
2024_4380,Outro,,122,112.0,139,,159.0,,,132.0,,,,,,,,,,,,,,,,,
2024_4381,Lisboa,158.0,147,,169,,,,,,,,171.0,,,,,,,,,,,,,,
2024_4382,Porto,,196,,189,,191.0,170.0,152.0,,,,,,,,,,,,,,,,,,
2024_4383,Setúbal,,135,,181,,,,,,165.0,185.0,,,,,,,,,,,,,,,
2024_4384,Outro,,106,,120,,115.0,118.0,86.0,,,,,,,,,,,,,,,,,,
2024_4385,Lisboa,147.0,127,,155,136.0,,,,,,,,,,,,,,,,,,,,,
2024_4386,Braga,178.0,156,135.0,173,,,,,,,,,,,,,,,,,,,,,,
2024_4387,Lisboa,,119,,150,,155.0,130.0,,,,135.0,,,,,,,,,,,,,,,
2024_4388,Porto,140.0,126,,150,,,,,,,,,140.0,,,,,,,,,,,,,
2024_4389,Outro,,139,,176,,197.0,159.0,156.0,,,,,,,,,,,,,,,,,,
2024_4390,Porto,,100,,136,114.0,125.0,,,125.0,,,,,,,,,,,,,,,,,
2024_4391,Outro,176.0,196,,200,,,,,,,,200.0,,,,,,,,,,,,,,
2024_4392,Setúbal,,96,,102,,103.0,84.0,70.0,,,,,,,,,,,,,,,,,,
2024_4393,Setúbal,,78,,100,,57.0,97.0,64.0,,,,,,,,,,,,,,,,,,
2024_4394,Lisboa,,149,,167,,186.0,158.0,132.0,,,,,,,,,,,,,,,,,,
2024_4395,Lisboa,,186,,195,,191.0,181.0,190.0,,,,,,,,,,,,,,,,,,
2024_4396,Lisboa,,96,,113,117.0,95.0,,,108.0,,,,,,,,,,,,,,,,,
2024_4397,Porto,,133,,164,135.0,179.0,,,146.0,,,,,,,,,,,,,,,,,
2024_4398,Outro,,115,,118,,108.0,108.0,106.0,,,,,,,,,,,,,,,,,,
2024_4399,Outro,,137,,176,147.0,168.0,,,174.0,,,,,,,,,,,,,,,,,
2024_4400,Outro,,139,,183,,193.0,171.0,159.0,,,,,,,,179.0,,,,,,,,,,
2024_4401,Lisboa,,100,,104,,95.0,100.0,,,,79.0,,,,,,,,,,,,,,,
2024_4402,Lisboa,,196,,200,,200.0,200.0,196.0,,,,,,,,,,,,,,,,,,
2024_4403,Setúbal,170.0,149,,174,,,,,,,,,182.0,,,,,,,,,,,,,
2024_4404,Lisboa,200.0,162,,200,,,,,,,,200.0,,,,,,,,,,,,,,
2024_4405,Lisboa,87.0,95,,110,97.0,,,,,,,,,,,,,,,,,,,,,
2024_4406,Braga,,96,,132,,,,,,135.0,,,,115.0,,,,,,,,,,,,
2024_4407,Coimbra,,116,,141,,160.0,125.0,111.0,,,,,,,,,,,,,,,,,,
2024_4408,Outro,141.0,118,,144,138.0,,,,,,,,,,,,,,,,,,,,,
2024_4409,Porto,156.0,148,140.0,164,,,,,,,,,,,,,,,,,,,,,,
2024_4410,Leiria,,117,,154,,,,,,151.0,,,,130.0,,,,,,,,,,,,
2024_4411,Lisboa,,161,188.0,200,,200.0,,,182.0,,,,,,,,,,,,,,,,,
2024_4412,Lisboa,145.0,126,,154,,,,,,,,157.0,,,,,,,,,,,,,,
2024_4413,Lisboa,115.0,105,,127,,,,,,,,,112.0,,,,,,,,,,,,,
2024_4414,Lisboa,,159,,185,,200.0,168.0,155.0,,,,,,,,,,,,,,,,,,
2024_4415,Lisboa,139.0,119,,148,131.0,,,,,,,,,,,,,,,,,,,,,
2024_4416,Lisboa,,106,,119,,120.0,102.0,,,,116.0,,,,,,,,,,,,,,,
2024_4417,Coimbra,,121,,147,,150.0,130.0,,,,131.0,,,,,,,,,,,,,,,
2024_4418,Lisboa,120.0,105,,129,,,,,,,,,111.0,,,,,,,,,,,,,
2024_4419,Lisboa,,158,,192,161.0,199.0,,,189.0,,,,,,,,,,,,,,,,,
2024_4420,Faro,,89,,100,,53.0,75.0,,,,66.0,,,,,,,,,,,,,,,
2024_4421,Outro,,169,,185,,200.0,162.0,159.0,,,,,,,,,,,,,,,,,,
2024_4422,Porto,,80,,101,,101.0,100.0,72.0,,,,,,,,,,,,,,,,,,
2024_4423,Porto,171.0,129,,158,,,,,,,,,143.0,,,,,,,,,,,,,
2024_4424,Porto,166.0,150,145.0,166,,,,,,,,,,,,,,,,,,,,,,
2024_4425,Outro,165.0,158,,182,196.0,,,,,,,,,,,,,,,,,,,,,
2024_4426,Lisboa,,135,,163,,155.0,157.0,128.0,,,,,,,,,,,,,,,,,,
2024_4427,Faro,143.0,125,,146,,,,,,,,,137.0,,,,,,,,,,,,,
2024_4428,Porto,,166,,192,,200.0,172.0,165.0,,,,,,,,,,,,,,,,,,
2024_4429,Outro,159.0,140,,160,150.0,,,,,,,,,,,,,,,,,,,,,
2024_4430,Lisboa,,85,,100,,95.0,70.0,66.0,,,,,,,,,,,,,,,,,,
2024_4431,Outro,,139,128.0,160,,181.0,,,175.0,,,,,,,,,,,,,,,,,
2024_4432,Lisboa,,106,,130,,133.0,130.0,,,,92.0,,,,,,,,,,,,,,,
2024_4433,Porto,120.0,104,,128,,,,,,,,,120.0,,,,,,,,,,,,,
2024_4434,Setúbal,,127,121.0,161,,162.0,,,163.0,,,,,,,,,,,,,,,,,
2024_4435,Faro,,117,,148,,138.0,132.0,116.0,,,,,,,,,,,,,,,,,,
2024_4436,Setúbal,146.0,127,,150,,,,,,,,,135.0,,,,,,,,,,,,,
2024_4437,Lisboa,,127,,158,,165.0,140.0,,,,141.0,,,,,,,,,,,,,,,
2024_4438,Outro,,119,98.0,142,,138.0,,,132.0,,,,,,,,,,,,,,,,,
2024_4439,Coimbra,,121,,150,,155.0,138.0,,,,128.0,,,,,,,,,,,,,,,
2024_4440,Braga,,137,,155,146.0,165.0,147.0,119.0,,,,,,,,,,,,,,,,,,
2024_4441,Lisboa,,121,,143,,148.0,130.0,,,,149.0,,,,,,,,,,137.0,,,,,
2024_4442,Braga,171.0,196,,200,,,,,,,,200.0,,,,,,,,,,,,,,
2024_4443,Outro,,109,,132,,125.0,136.0,108.0,,,,,,,,,,,,,,,,,,
2024_4444,Lisboa,,130,,146,,148.0,121.0,,,,142.0,,,,,,,,,,,,,,,
2024_4445,Lisboa,,86,,100,,,,,,104.0,,,,72.0,,,,,,,,,,,,
2024_4446,Outro,,101,96.0,102,,101.0,,,101.0,,,,,,,,,,,,,,,,,
2024_4447,Lisboa,196.0,158,,184,,,,,,,,,163.0,,,,,,,,,,,,,
2024_4448,Faro,141.0,139,,153,140.0,,,,,,,,,,,,,,,,,,,,,
2024_4449,Outro,,128,,160,,,,,,155.0,,,,153.0,,,,,,,,,,,,
2024_4450,Outro,,169,,194,,195.0,174.0,170.0,,,,,,,,,,,,,,,,,,
2024_4451,Setúbal,,110,,139,117.0,127.0,,,137.0,,,,,,,,,,,,,,,,,
2024_4452,Leiria,139.0,119,,148,,,,,,,,,135.0,,,,,,,,,,,,,
2024_4453,Braga,136.0,128,113.0,138,,,,,,,,,,,,,,,,,,,,,,
2024_4454,Porto,166.0,174,130.0,168,,,,,,,,,,,,,,,,,,,,,,
2024_4455,Outro,151.0,122,,163,,,,,,,,171.0,,,,,,,,,,,,,,
2024_4456,Porto,,146,,173,,175.0,162.0,,,,152.0,,,,,,,,,,,,,,,
2024_4457,Outro,,196,,198,,196.0,175.0,178.0,,,,,,,,,,,,,,,,,,
2024_4458,Leiria,,149,,195,196.0,185.0,,,180.0,,,,,,,,,,,,,,,,,
2024_4459,Outro,,165,,188,,200.0,166.0,186.0,,,,,,,,,,,,,,,,,,
2024_4460,Lisboa,,135,,162,,167.0,140.0,,,,149.0,,,,,,,,,,,,,,,
2024_4461,Lisboa,,108,,111,,110.0,107.0,88.0,,,,,,,,,,,,,,,,,,
2024_4462,Porto,145.0,129,,161,,,,,,,,171.0,,,,,,,,,,,,,,
2024_4463,Porto,156.0,140,,170,,,,,,,,,155.0,,,,,,,,,,,,,
2024_4464,Outro,153.0,132,,158,151.0,,,,,,,,,,,,,,,,,,,,,
2024_4465,Leiria,120.0,106,88.0,140,,,,,,,,,,,,,,,,,,,,182.0,,
2024_4466,Lisboa,,136,,166,,172.0,155.0,141.0,,,,,,,,,,,,,,,,,,
2024_4467,Lisboa,,101,,117,,121.0,105.0,91.0,,,,,,,,,,,,,,,,,,
2024_4468,Leiria,,196,,200,,200.0,200.0,,,,200.0,,,,,,,,,,,,,,,
2024_4469,Lisboa,,74,,100,,39.0,38.0,40.0,,,,,,,,,,,,,,,,,,
2024_4470,Faro,139.0,111,,148,,,,,,,,150.0,,,,,,,,,,,,,,
2024_4471,Lisboa,112.0,99,,116,,,,,,,,,104.0,,,,,,,,,,,,,
2024_4472,Porto,,132,,173,159.0,178.0,,,162.0,,,,,,,,,,,,,,,,,
2024_4473,Lisboa,141.0,126,,147,,,,,,,,,145.0,,,,,,,141.0,,,,,,
2024_4474,Porto,,116,,125,,115.0,115.0,91.0,,,,,,,,,,,,,,,,,,
2024_4475,Coimbra,,118,,161,130.0,148.0,,,158.0,,,,,,,,,,,,,,,,,
2024_4476,Lisboa,113.0,92,,134,,,,,,,,132.0,,,,,,,,,,,,,,
2024_4477,Setúbal,,152,,180,,,,,,183.0,,,,155.0,,,,,,,,,,,,
2024_4478,Setúbal,140.0,126,,151,136.0,,,,,,,,,,,,,,,,,,,,,
2024_4479,Outro,,141,,183,,177.0,166.0,,,,187.0,,,,,,,,,,,,,,,
2024_4480,Lisboa,,88,,111,,,,,,136.0,90.0,,,,,,,,,,,,,,,
2024_4481,Faro,,140,110.0,158,,161.0,,,161.0,,,,,,,,,,,,,,,,,
2024_4482,Porto,118.0,88,87.0,110,,,,,,,,,,,,,,,,,,,,,,
2024_4483,Braga,,145,,171,,176.0,172.0,146.0,,,,,,,,,,,,,,,,,,
2024_4484,Porto,,150,,183,151.0,197.0,,,169.0,,,,,,,,,,,,,,,,,
2024_4485,Porto,,149,,163,,181.0,141.0,130.0,,,,,,,,,,,,,,,,,,
2024_4486,Leiria,,139,,174,,,,,,161.0,170.0,,,,,,,,,,,,,,,
2024_4487,Lisboa,149.0,117,,147,,,,,,,,,126.0,,,171.0,,,,,,,,,,
2024_4488,Setúbal,,143,,166,,168.0,154.0,138.0,,,,,,,,,,,,,,,,,,
2024_4489,Lisboa,,144,142.0,174,,194.0,,,168.0,,,,,,,,,,,,,,,,,
2024_4490,Lisboa,180.0,196,,194,159.0,,,,,,,,,,,,,,,,,,,,,
2024_4491,Outro,,105,,124,,136.0,100.0,99.0,,,,,,,,,,,,,,,,,,
2024_4492,Lisboa,,126,,144,,146.0,129.0,128.0,,,,,,,,,,,,,,,,,,
2024_4493,Faro,120.0,100,,127,,,,,,,,,112.0,,,,,,,,,,,,,
2024_4494,Outro,,90,,114,,,,,,129.0,,,,96.0,,,,,,,,,,,,
2024_4495,Lisboa,78.0,83,,100,85.0,,,,,,,,,,,,,,,,,,,,,
2024_4496,Lisboa,,145,,164,152.0,158.0,155.0,134.0,,,,,,,,,,,,,,,,,,
2024_4497,Braga,,166,,194,,200.0,192.0,165.0,,,,,,,,,,,,,,,,,,
2024_4498,Faro,,107,,136,113.0,129.0,,,123.0,,,,,,,,,,,,,,,,,
2024_4499,Lisboa,,132,,159,,157.0,145.0,129.0,,,,,,,,,,,,,,,,,,
2024_4500,Braga,169.0,149,,166,,,,,,,,,142.0,,,,,,,,,,,,,
2024_4501,Lisboa,,116,,138,123.0,138.0,,,133.0,,,,,,,,,,,,,,,,,
2024_4502,Braga,,112,107.0,134,,129.0,,,129.0,,,,,,,,,,,,,,,,,
2024_4503,Braga,155.0,123,,156,,,,,,,,,145.0,,,,,,,,,,,,,
2024_4504,Outro,,155,,192,,188.0,200.0,174.0,,,,,,,,,,,,,,,,,,
2024_4505,Faro,,98,,135,,,,,,149.0,,,,106.0,,,,,,,,,,,,
2024_4506,Braga,130.0,108,100.0,128,,,,,,,,,,,,,,,,,,,,,,
2024_4507,Outro,119.0,97,,119,,,,,,,,,95.0,,,,,,,,,,,,,
2024_4508,Porto,,95,,101,,75.0,94.0,78.0,,,,,,,,,,,,,,,,,,
2024_4509,Outro,,88,,106,,83.0,86.0,83.0,,,,,,,,,,,,,,,,,,
2024_4510,Outro,,142,,169,,196.0,154.0,135.0,,,,,,,,,,,,,,,,,,
2024_4511,Lisboa,,136,,174,,183.0,161.0,129.0,,,,,,,,,,,,,,,,,,
2024_4512,Lisboa,186.0,150,135.0,167,,,,,,,,,,,,,,,,,,,,,,
2024_4513,Porto,,115,,129,122.0,108.0,,,118.0,,,,,,,,,,,,,,,,,
2024_4514,Porto,,140,,175,,185.0,167.0,166.0,,,,,,,,,,,,,,,,,,
2024_4515,Lisboa,,150,,161,,175.0,149.0,127.0,,,,,,,,,,,,,,,,,,
2024_4516,Porto,,130,,163,,,,,,169.0,,,,141.0,,,,,,,,,,,,
2024_4517,Lisboa,,139,,175,,173.0,155.0,,,,167.0,,,,,,,,,,,,,,,
2024_4518,Outro,,129,,150,,172.0,138.0,121.0,,,,,,,,,,,,,,,,,,
2024_4519,Outro,,158,,172,,182.0,154.0,135.0,,,,,,,,,,,,,,,,,,
2024_4520,Faro,,145,,167,141.0,170.0,,,165.0,,,,,,,,,,,,,,,,,
2024_4521,Setúbal,,140,,170,158.0,176.0,,,177.0,,,,,,,,,,,,,,,,,
2024_4522,Outro,120.0,106,,125,106.0,,,,,,,,,,,,,,,,,,,,,
2024_4523,Lisboa,,152,,176,,182.0,160.0,147.0,,,,,,,,,,,,,,,,,,
2024_4524,Lisboa,118.0,101,,141,,,,,,,,144.0,,,,,,,,,,,,,,
2024_4525,Lisboa,,196,,200,,197.0,200.0,154.0,,,,,,,,,,,,,,,,,,
2024_4526,Lisboa,,161,,171,,187.0,169.0,131.0,,,,,,,,,,,,,,,,,,
2024_4527,Outro,156.0,118,,148,,,,,,,,,141.0,,,,,,,,,,,,,
2024_4528,Outro,,117,,126,,122.0,120.0,,,,110.0,,,,,,,,,,,,,,,
2024_4529,Setúbal,,138,,167,,183.0,161.0,,,,155.0,,,,,,,,,,,,,,,
2024_4530,Porto,172.0,149,,190,,,,,,,,,200.0,,,,,,,,,,,,,
2024_4531,Braga,,130,,165,,180.0,161.0,136.0,,,,,,,,,,,,,,,,,,
2024_4532,Braga,,160,,186,,,,,,176.0,,,,158.0,,,,,,,,,,,,
2024_4533,Lisboa,119.0,99,,133,,,,,,,,138.0,,,,,,,,,,,,,,
2024_4534,Lisboa,165.0,156,,182,,,,,,167.0,,,,158.0,,,,,,,,,,,,
2024_4535,Lisboa,148.0,135,118.0,149,,,,,,,,,,,,,,,,,,,,,,
2024_4536,Setúbal,88.0,81,65.0,100,,,,,,,,,,,,,,,,,,,,,,
2024_4537,Lisboa,,125,,152,,169.0,132.0,128.0,,,,,,,,,,,,,,,,,,
2024_4538,Braga,,98,,108,,105.0,97.0,79.0,,,,,,,,,,,,,,,,,,
2024_4539,Outro,,117,,145,,166.0,125.0,126.0,,,,,,,,,,,,,,,,,,
2024_4540,Lisboa,161.0,143,118.0,166,,,,,,,,,,,,,,,,163.0,,,,,,
2024_4541,Lisboa,190.0,146,,181,177.0,,,,,,,,,,,,,,,,,,,,,
2024_4542,Outro,144.0,126,113.0,142,,,,,,,,,,,,,,,,,,,,,,
2024_4543,Outro,,122,,165,,153.0,152.0,,,,165.0,,,,,,,,,,,,,,,
2024_4544,Outro,,122,,154,,154.0,141.0,,,,145.0,,,,,,,,,,,,,,,
2024_4545,Outro,,196,,200,161.0,200.0,,,180.0,,,,,,,,,,,,,,,,,
2024_4546,Lisboa,171.0,148,126.0,164,,,,,,,,,,,,,,,,,,,,,,
2024_4547,Coimbra,,102,,124,,120.0,109.0,95.0,,,,,,,,,,,,,,,,,,
2024_4548,Lisboa,,196,,187,,191.0,171.0,148.0,,,,,,,,,,,,,,,,,,
2024_4549,Outro,,61,,100,87.0,75.0,,,88.0,,,,,,,,,,,,,,,,,
2024_4550,Faro,,110,,142,,152.0,120.0,117.0,,,,,,,,,,,,,,,,,,
2024_4551,Porto,160.0,129,,149,134.0,,,,,,,,,,,,,,,,,,,,,
2024_4552,Setúbal,137.0,120,,138,,,,,,,,,122.0,,,,,,,,,,,,,
2024_4553,Lisboa,176.0,196,,198,,,,,,,,,180.0,,,,,,,,,,,,,
2024_4554,Porto,83.0,90,77.0,100,,,,,,,,,,,,,,,,,,,,,,
2024_4555,Lisboa,,125,,148,,158.0,136.0,109.0,,,,,,,,,,,,,,,,,,
2024_4556,Braga,,106,,109,,101.0,96.0,81.0,,,,,,,,,,,,,,,,,,
2024_4557,Porto,,120,,143,,157.0,134.0,111.0,,,,,,,,,,,,,,,,,,
2024_4558,Outro,,165,,180,,,,,,190.0,,,,159.0,,,,,,,,,,,,
2024_4559,Braga,172.0,152,,186,,,,,,,,181.0,,,,,,,,,,,,,,
2024_4560,Outro,96.0,80,,109,,,,,,,,96.0,,,,,,,,,,,,,,
