Aluno_ID,Distrito,Matematica_A,Biologia_Geologia,Fisica_Quimica_A,Portugues,Nota_Interna,Historia_A,Ingles,Geometria_Descritiva_A,Economia_A,MACS,Desenho_A,HCA,Literatura_Portuguesa,Geografia_A,Espanhol_Iniciacao,Historia_B,Matematica_B,Filosofia,Portugues_LNM,Alemao,Frances,Latim_A
2017_15047,Outro,117.0,99.0,103.0,117,126,,,,,,,,,,,,,,,,,
2017_15048,Porto,,,,148,177,139.0,190.0,,,,,,,,,,,,,,,
2017_15049,Porto,161.0,,160.0,155,183,,,199.0,,,,,,,,,,,,,,
2017_15050,Braga,136.0,,115.0,127,146,,,155.0,,,,,,,,,,,,,,
2017_15051,Faro,152.0,130.0,117.0,138,152,,,,,,,,,,,,,,,,,
2017_15052,Porto,180.0,,169.0,190,193,,,200.0,,,,,,,,,,,,,,
2017_15053,Faro,,,,125,150,128.0,158.0,,,,,,,,,,,,,,,
2017_15054,Outro,200.0,,,161,200,,,,200.0,,,,,187.0,,,,,,,,
2017_15055,Outro,,,,115,133,102.0,136.0,,,,,,,,,,,,,,,
2017_15056,Porto,200.0,146.0,158.0,190,190,,,,,,,,,,,,,,,,,
2017_15057,Leiria,,,,87,104,70.0,,,,,,,,97.0,,,,,,,,
2017_15058,Lisboa,65.0,,,95,100,,,,79.0,,,,,97.0,,,,,,,,
2017_15059,Faro,,,,109,121,111.0,,,,,,,,117.0,,,,,,,,
2017_15060,Porto,,,,190,177,142.0,,,,,,,161.0,,,,,,,,,
2017_15061,Outro,152.0,143.0,148.0,146,162,,,,,,,,,,,,,,,,,
2017_15062,Outro,155.0,,131.0,138,164,,,175.0,,,,,,,,,,,,,,
2017_15063,Porto,,,,130,140,119.0,,,,,,,136.0,,,,,,,,,
2017_15064,Outro,97.0,,,90,108,,,,89.0,,,,,105.0,,,,,,,,
2017_15065,Coimbra,,,,135,153,128.0,,,,131.0,,,,,,,,,,,,
2017_15066,Lisboa,131.0,115.0,118.0,125,131,,,,,,,,,,,,,,,,,
2017_15067,Lisboa,,,,85,100,71.0,,,,,,,,80.0,,,,,,,,
2017_15068,Lisboa,116.0,106.0,99.0,116,122,,,,,,,,,,,,,,,,,
2017_15069,Outro,,,,96,119,106.0,133.0,,,,,,,,,,,,,,,
2017_15070,Lisboa,130.0,109.0,134.0,118,134,,,,,,,,,,,,,,,,,
2017_15071,Lisboa,,,,108,133,108.0,136.0,,,,,,,,,,,,,145.0,,
2017_15072,Outro,190.0,,,190,197,,,,200.0,,,,,157.0,,,,,,,,
2017_15073,Lisboa,130.0,,,125,145,,,,142.0,,,,,137.0,,,,,,,,
2017_15074,Lisboa,,,,165,174,178.0,,,,,,,,142.0,,,,,,,,
2017_15075,Braga,87.0,,,101,104,,,,98.0,78.0,,,,,,,,,,,,
2017_15076,Lisboa,101.0,,90.0,119,127,,,149.0,,,,,,,,,,,,122.0,,
2017_15077,Braga,82.0,80.0,65.0,89,100,,,,,,,,,,,,,,,,,
2017_15078,Lisboa,100.0,,,100,116,,,,99.0,,,,,109.0,,,,,,,,
2017_15079,Braga,155.0,145.0,142.0,126,156,,,,,,,,,,,,,,,,,
2017_15080,Lisboa,,,,146,187,,,198.0,,,168.0,,,,,,,,,,,
2017_15081,Porto,,,,116,133,106.0,,,,100.0,,,,,,,,,,145.0,,
2017_15082,Outro,,,,82,102,85.0,,,,,,,87.0,,,,,,,,,
2017_15083,Porto,172.0,190.0,169.0,190,194,,,,,,,,,,,,,,,,,
2017_15084,Coimbra,95.0,85.0,64.0,97,100,,,,,,,,,,,,,,,,,
2017_15085,Porto,,,,140,182,192.0,,,,,,,,171.0,,,,,,,,
2017_15086,Outro,133.0,110.0,122.0,118,135,,,,,,,,,,,,,,,,,
2017_15087,Setúbal,193.0,159.0,177.0,190,191,,,,,,,,,,,,,,,,,
2017_15088,Lisboa,,,,75,100,67.0,79.0,,,,,,,,,,,,,,,
2017_15089,Porto,,,,155,190,192.0,,,,149.0,,,,,,,,,,,,
2017_15090,Braga,,,,138,155,,,,,,160.0,125.0,,,,,,,,,,
2017_15091,Lisboa,,,,157,170,141.0,,,,,,,157.0,,,,,,,,,
2017_15092,Faro,200.0,190.0,150.0,150,188,,,,,,,,,,,,,,,,,
2017_15093,Leiria,198.0,146.0,166.0,189,189,,,,,,,,,,,,,,,,,
2017_15094,Braga,,,,112,135,116.0,138.0,,,,,,,,,,,,,,,
2017_15095,Outro,171.0,132.0,121.0,128,153,,,,,,,,,,,,,,,,,
2017_15096,Coimbra,,,,145,161,140.0,,,,147.0,,,,,,,,,,,,
2017_15097,Lisboa,75.0,72.0,49.0,75,100,,,,,,,,,,,,,,,,,
2017_15098,Porto,,,,160,160,,,,,,162.0,128.0,,,,,,,,,,
2017_15099,Lisboa,,,,109,125,107.0,,,,,,,,117.0,,,,,,,,
2017_15100,Outro,135.0,111.0,112.0,117,133,,,,,,,,,,,,,,,,,
2017_15101,Lisboa,139.0,,120.0,135,156,,,187.0,,,,,,,,,,,,,,
2017_15102,Porto,175.0,152.0,176.0,137,177,,,,,,,,,,,,,,,,,
2017_15103,Outro,168.0,136.0,178.0,137,175,,,,,,,,,,,,,,,,,
2017_15104,Lisboa,137.0,,,116,131,,,,137.0,111.0,,,,,,,,,,,,
2017_15105,Coimbra,100.0,95.0,81.0,89,106,,,,,,,,,,,,,,,,,
2017_15106,Porto,,,,190,182,157.0,,,,,,,,160.0,,,,,,,,
2017_15107,Lisboa,77.0,81.0,76.0,87,100,,,,,,,,,,,,,,,,,
2017_15108,Setúbal,,,,166,174,192.0,,,,,,,,142.0,,,,,,,,
2017_15109,Setúbal,,,,95,117,95.0,133.0,,,,,,,,,,,,,,,
2017_15110,Coimbra,61.0,,63.0,88,100,,,35.0,,,,,,,,,,,,,,
2017_15111,Lisboa,155.0,126.0,132.0,118,140,,,,,,,,,,,,,,,,,
2017_15112,Outro,,,,109,121,89.0,,,,,,,,111.0,,,,,,,,
2017_15113,Outro,115.0,,,102,112,,,,108.0,,,,,103.0,,,,,,,,
2017_15114,Lisboa,,,,126,130,115.0,,,,,,,,131.0,,,,,,,,
2017_15115,Lisboa,156.0,147.0,154.0,137,158,,,,,,,,,,,,,,,,,
2017_15116,Porto,,,,110,129,100.0,,,,,,,116.0,107.0,,,,,,,,
2017_15117,Outro,165.0,,,125,147,,,,146.0,115.0,,,,,,,,,,,,
2017_15118,Lisboa,,,,128,130,116.0,,,,108.0,,,,,,,,,,,,
2017_15119,Outro,165.0,,150.0,132,170,,,187.0,,,,,,,,,,,,,,
2017_15120,Outro,,,,125,158,143.0,167.0,,,,,,,,,,,,,,,
2017_15121,Lisboa,49.0,,45.0,75,100,,,39.0,,,,,,,,,,,,,,
2017_15122,Porto,76.0,,,98,107,,,,104.0,,,,,101.0,,,,,,,,
2017_15123,Outro,,,,115,118,100.0,126.0,,,,,,,,,,,,,,,
2017_15124,Outro,121.0,,106.0,126,132,,,125.0,,,,,,,,,,,,,,
2017_15125,Coimbra,95.0,101.0,86.0,105,111,,,,,,,,,,,,,,,,,
2017_15126,Setúbal,155.0,136.0,142.0,135,156,,,,,,,,,,,,,,,,,
2017_15127,Lisboa,155.0,136.0,142.0,150,161,,,,,,,,,,,,,,,,,
2017_15128,Setúbal,190.0,,,158,190,,,,200.0,,,,,169.0,,,,,,,,
2017_15129,Lisboa,189.0,,,175,175,,,,166.0,125.0,,,,,,,,,,,,
2017_15130,Porto,155.0,,121.0,145,172,,,192.0,,,,,,,,,,,,,,
2017_15131,Lisboa,,,,159,182,192.0,,,,157.0,,,,,,,,,,,,
2017_15132,Lisboa,,,,140,162,155.0,,,,151.0,,,,,,,,,,,,
2017_15133,Braga,175.0,190.0,171.0,190,196,,,,,,,,,,,,,,,,,
2017_15134,Braga,110.0,92.0,82.0,107,111,,,,,,,,,,,,,,,,,
2017_15135,Outro,,,,101,112,86.0,,,,,,,,100.0,,,,,,,,
2017_15136,Porto,,,,111,130,,,,,,148.0,98.0,,,,,,,,,,
2017_15137,Coimbra,,,,95,110,92.0,105.0,,,,,,,,,,,,,,,
2017_15138,Outro,,,,105,115,108.0,,,,102.0,,,,,,,,,,,,
2017_15139,Setúbal,137.0,116.0,110.0,110,126,,,,,,,,,,,,,,,,,
2017_15140,Lisboa,,,,86,100,79.0,,,,,,,86.0,,,,,,,,,
2017_15141,Porto,119.0,105.0,100.0,117,119,,,,,,,,,,,,,,,,,
2017_15142,Lisboa,200.0,156.0,177.0,145,184,,,,,,,,,,,,,,,,,
2017_15143,Leiria,,,,75,100,59.0,,,,,,,56.0,,,,,,,,,
2017_15144,Faro,75.0,90.0,75.0,86,100,,,,,,,,,,,,,,,,,
2017_15145,Setúbal,139.0,129.0,136.0,135,154,,,,,,,,,,,,,,,,,
2017_15146,Outro,136.0,,,139,156,,,,142.0,133.0,,,,,,,,,,,,
2017_15147,Outro,75.0,70.0,67.0,85,100,,,,,,,,,,,,,,,,,
2017_15148,Porto,,,,146,166,,,,,,168.0,162.0,,,,,,,,,,
2017_15149,Porto,,,,113,136,115.0,147.0,,,,,,,,,,,,,,,
2017_15150,Lisboa,78.0,,68.0,90,100,,,38.0,,,,,,,,,,,,,,
2017_15151,Leiria,152.0,,,115,143,,,,124.0,,,,,124.0,,,,,,,,
2017_15152,Lisboa,97.0,89.0,87.0,90,100,,,,,,,,,,,,,,,,,
2017_15153,Outro,,,,60,100,64.0,,,,,,,,79.0,,,,,,,,
2017_15154,Lisboa,,,,138,168,180.0,,,,,,,,145.0,,,,,,,,
2017_15155,Porto,,,,105,100,96.0,,,,83.0,,,,,,,,,,,,
2017_15156,Setúbal,140.0,132.0,132.0,140,144,,,,,,,,,,,,,,,,,
2017_15157,Coimbra,96.0,,,95,114,,,,109.0,95.0,,,,,,,,,,,,
2017_15158,Outro,71.0,,,85,100,87.0,,,,,,,95.0,,,,,,,,,
2017_15159,Coimbra,,,,141,156,,,,,,155.0,120.0,,,,,,,,,,
2017_15160,Outro,65.0,,71.0,87,100,,,35.0,,,,,,,,,,,,,,
2017_15161,Outro,65.0,72.0,45.0,76,100,,,,,,,,,,,,,,,,,
2017_15162,Lisboa,,,,140,189,,,200.0,,,177.0,,,,,,,,,,,
2017_15163,Lisboa,75.0,80.0,50.0,80,100,,,,,,,,,,,,,,,,,
2017_15164,Outro,,,,147,157,145.0,,,,146.0,,,,,,,,,,,,
2017_15165,Coimbra,,,,108,114,98.0,,,,,,,102.0,,,,,,,,,
2017_15166,Porto,119.0,105.0,109.0,120,125,,,,,,,,,,,,,,,,,
2017_15167,Outro,73.0,74.0,68.0,71,100,,,,,,,,,,,,,,,,,
2017_15168,Lisboa,130.0,106.0,116.0,118,139,,,,,,,,,,,,,,,,,
2017_15169,Lisboa,168.0,131.0,156.0,136,161,,,,,,,,,,,,,,,,,
2017_15170,Coimbra,182.0,190.0,158.0,148,175,,,,,,,,,,,,,,,,,
2017_15171,Lisboa,,,,90,103,85.0,,,,,,,95.0,,,,,,,,,
2017_15172,Faro,180.0,,,170,193,,,,181.0,,,,,175.0,,,,,,,,
2017_15173,Coimbra,166.0,151.0,195.0,160,179,,,,,,,,,,,,,,,,,
2017_15174,Lisboa,,,,155,189,192.0,,,,,,,,187.0,,,,,,,,
2017_15175,Lisboa,,,,126,138,115.0,,,,,,,,120.0,,,,,,,,
2017_15176,Coimbra,133.0,,,108,128,,,,133.0,,,,,117.0,,,,,,,,
2017_15177,Outro,101.0,,,107,111,,,,96.0,79.0,,,,,,,,,,,,
2017_15178,Outro,,,,130,169,,,180.0,,,171.0,,,,,,,,,,,
2017_15179,Porto,,,,77,100,77.0,,,,59.0,,,,,,,,,,,,
2017_15180,Porto,151.0,,,125,136,,,,123.0,121.0,,,,,,,,,,,,
2017_15181,Coimbra,150.0,106.0,126.0,121,143,,,,,,,,,,,,,,,,,
2017_15182,Porto,150.0,155.0,158.0,135,167,,,,,,,,,,,,,,,,,
2017_15183,Coimbra,45.0,,,85,100,,,,65.0,,,,,86.0,,,,,,,,
2017_15184,Braga,102.0,,,115,122,,,,127.0,,,,,111.0,,,,,,,,
2017_15185,Coimbra,176.0,,,146,171,,,,153.0,,,,,149.0,,,,,,,,
2017_15186,Outro,161.0,158.0,158.0,167,170,,,,,,,,,,,,,,,,,
2017_15187,Porto,,,,77,102,77.0,99.0,,,,,,,,,,,,,,,
2017_15188,Lisboa,,,,58,100,,,,,,100.0,42.0,,,,,,,,,,
2017_15189,Lisboa,145.0,,128.0,117,148,,,146.0,,,,,,,,,,,,,,
2017_15190,Lisboa,156.0,,,155,161,,,,149.0,127.0,,,,,,,,,,,,
2017_15191,Porto,155.0,135.0,138.0,141,158,,,,,,,,,,,,,,,,,
2017_15192,Setúbal,105.0,87.0,96.0,95,114,,,,,,,,,,,,,,,,,
2017_15193,Braga,130.0,135.0,126.0,141,153,,,,,,,,,,,,,,,,,
2017_15194,Porto,107.0,,,100,114,,,,112.0,,,,,108.0,,,,,,,,
2017_15195,Porto,135.0,,,119,143,,,,141.0,109.0,,,,,,,,,,,,
2017_15196,Porto,,,,115,125,96.0,,,,,,,117.0,,,,,,,,,
2017_15197,Setúbal,,,,155,145,123.0,,,,,,,,140.0,,,,,,,,
2017_15198,Outro,146.0,125.0,132.0,155,153,,,,,,,,,,,,,,,,,
2017_15199,Porto,135.0,126.0,126.0,136,143,,,,,,,,,,,,,,,,,
2017_15200,Lisboa,,,,132,145,115.0,,,,,,,141.0,,,,,,,,,
2017_15201,Setúbal,,,,85,100,78.0,,,,68.0,,,,,,,,,,,,
2017_15202,Outro,,,,125,138,125.0,,,,,,,,116.0,,,,,,,,
2017_15203,Faro,168.0,,158.0,140,170,,,186.0,,,,,,,,,,,,,,
2017_15204,Braga,,,,117,134,110.0,145.0,,,,,,,,,,,,,,,
2017_15205,Setúbal,,,,72,100,62.0,,,,,,,,86.0,,,,,,,,
2017_15206,Lisboa,,,,82,100,79.0,,,,,,,86.0,,,,,,,,,
2017_15207,Outro,,,,165,159,139.0,,,,,,,,135.0,,,,,,,,
2017_15208,Lisboa,120.0,,105.0,120,132,,,139.0,,,,,,,,,,,,,,
2017_15209,Setúbal,181.0,154.0,155.0,180,174,,,,,,,,,,,,,,,,,
2017_15210,Porto,,,,109,117,100.0,,,,95.0,,,,,,,,,,,,
2017_15211,Leiria,139.0,128.0,135.0,131,158,,,,,,,,,,,,,,,,,
2017_15212,Lisboa,85.0,95.0,77.0,95,100,,,,,,,,,,,,,,,,,
2017_15213,Outro,,,,98,117,,,,,,135.0,68.0,,,,,,,,,,
2017_15214,Lisboa,155.0,,,151,163,,,,156.0,138.0,,,,,,,,,,,,
2017_15215,Porto,,,,145,147,148.0,,,,129.0,,,,,,,,,,,,
2017_15216,Porto,100.0,,75.0,98,111,,,96.0,,,,,,,,,,,,,,
2017_15217,Outro,,,,95,110,,,,,,126.0,71.0,,,,,,,,,,
2017_15218,Porto,,,,98,109,85.0,118.0,,,,,,,,,,,,,,,
2017_15219,Outro,,,,135,135,117.0,,,,111.0,,,,,,,,,,,,
2017_15220,Lisboa,115.0,129.0,104.0,119,129,,,,,,,,,,,,,,,,,
2017_15221,Outro,147.0,,116.0,119,149,,,185.0,,,,,,,,,,,,,,
2017_15222,Porto,,,,126,151,121.0,,,,,,,145.0,,,,,,,,,
2017_15223,Porto,185.0,,,139,169,,,,153.0,148.0,,,,,,,,,,,,
2017_15224,Coimbra,41.0,71.0,47.0,80,100,,,,,,,,,,,,,,,,,
2017_15225,Coimbra,178.0,145.0,146.0,157,167,,,,,,,,,,,,,,,,,136.0
2017_15226,Lisboa,,,,149,187,,,,,,176.0,190.0,,,,,,,,,,
2017_15227,Braga,135.0,120.0,132.0,141,151,,,,,,,,,,,,,,,,,
2017_15228,Porto,178.0,,195.0,157,198,,,189.0,,,,,,,,,,,,,,
2017_15229,Porto,72.0,79.0,66.0,85,100,,,,,,,,,,,,,,,,,
2017_15230,Lisboa,105.0,91.0,80.0,96,105,,,,,,,,,,,,,,,,,
2017_15231,Outro,126.0,117.0,106.0,129,136,,,,,,,,,,,,,,,,,
2017_15232,Lisboa,,,,120,141,120.0,,,,,,,127.0,,,,,,,,,
2017_15233,Leiria,,,,96,119,87.0,120.0,,,,,,,,,,,,,,,
2017_15234,Setúbal,179.0,131.0,137.0,155,170,,,,,,,,,,,,,,,,,
2017_15235,Lisboa,,,,115,140,,,,,,156.0,112.0,,,,,,,,,,
2017_15236,Lisboa,,,,156,179,185.0,,,,159.0,,,,,,,,,,,,
2017_15237,Outro,125.0,101.0,112.0,120,129,,,,,,,,,,,,,,,,,
2017_15238,Lisboa,175.0,136.0,162.0,178,180,,,,,,,,,,,,,,,,,
2017_15239,Lisboa,,,,108,125,118.0,,,,,,,115.0,,,,,,,,,
2017_15240,Lisboa,97.0,95.0,67.0,95,104,,,,,,,,,,,,,,,,,
2017_15241,Outro,118.0,,105.0,129,143,,,173.0,,,,,,,,,,,,,,
2017_15242,Porto,,,,130,153,122.0,166.0,,,,,,,,,,,,,,,
2017_15243,Outro,,,,98,114,,,,,,122.0,87.0,,,,,,,,,,
2017_15244,Outro,,,,117,151,,,145.0,,,147.0,,,,,,,,,,,
2017_15245,Outro,110.0,85.0,90.0,105,102,,,,,,,,,,,,,,,,,
2017_15246,Faro,,,,0,100,0.0,,,,,,,,55.0,,,,,,,,
2017_15247,Outro,,,,137,157,,,,,,158.0,138.0,,,,,,,,,,
2017_15248,Lisboa,156.0,142.0,139.0,136,161,,,,,,,,,,,,,,,,,
2017_15249,Porto,,,,125,147,,,125.0,,,148.0,,,,,,,,,,,
2017_15250,Setúbal,,,,135,163,148.0,158.0,,,,,,,,,,,,,,,
2017_15251,Outro,149.0,,,166,166,,,,159.0,,,,,140.0,,,,,,,,
2017_15252,Outro,,,,169,168,141.0,,,,148.0,,,,,,,,,,,,
2017_15253,Faro,98.0,86.0,75.0,105,102,,,,,,,,,,,,,,,,,
2017_15254,Lisboa,,,,135,169,153.0,,,,,,,156.0,,,,,,,,,
2017_15255,Porto,,,,190,189,190.0,,,,156.0,,,,,,,,,,,,
2017_15256,Porto,112.0,,117.0,108,138,,,156.0,,,,,,,,,,,,,,
2017_15257,Setúbal,,,,166,193,192.0,177.0,,,,,,,,,,,,,,,
2017_15258,Porto,,,,96,111,101.0,,,,,,,111.0,112.0,,,,,,,,
2017_15259,Braga,,,,127,131,116.0,,,,120.0,,,,,,,,,,,,
2017_15260,Outro,,,,135,155,132.0,,,,,,,161.0,,,,,,,,,
2017_15261,Porto,141.0,,,118,141,,,,130.0,114.0,,,,,,,,,,,,
2017_15262,Braga,,,,69,100,,,,,,112.0,49.0,,,,,,,,,,
2017_15263,Outro,95.0,90.0,86.0,105,119,,,,,,,,,,,,,,,,,
2017_15264,Braga,114.0,,99.0,118,127,,,121.0,,,,,,,,,,,,,,
2017_15265,Porto,156.0,,,132,156,,,,166.0,129.0,,,,,,,,,,,,
2017_15266,Faro,,,,122,121,100.0,,,,,,,,111.0,,,,,,,,
2017_15267,Leiria,95.0,105.0,97.0,102,117,,,,,,,,,,,,,,,,,
2017_15268,Porto,85.0,,,85,100,,,,89.0,,,,,88.0,,,,,,,,
2017_15269,Outro,131.0,116.0,126.0,131,139,,,,,,,,,,,,,,,,,
2017_15270,Coimbra,106.0,117.0,110.0,116,126,,,,,,,,,,,,,,,,,
2017_15271,Outro,169.0,,159.0,136,179,,,200.0,,,,,,,,,,,,,,
2017_15272,Outro,112.0,96.0,102.0,105,119,,,,,,,,,,,,,,,,,
2017_15273,Outro,,,,95,101,76.0,,,,69.0,,,,,,,,,,,,
2017_15274,Lisboa,,,,160,163,136.0,,,,,,,140.0,,,,,,,,,
2017_15275,Braga,,,,137,147,135.0,,,,117.0,,,,,,,,,,,,
2017_15276,Lisboa,75.0,90.0,65.0,100,100,,,,,,,,,,,,,,,,,
2017_15277,Braga,,,,168,183,,,,,,172.0,190.0,,,,,,,,,,
2017_15278,Porto,117.0,100.0,99.0,108,111,,,,,,,,,,,,,,,,,
2017_15279,Setúbal,135.0,115.0,123.0,125,139,,,,,,,,,,,,,,,,,
2017_15280,Braga,,,,169,196,,,,,,192.0,176.0,,,,,,,,,,
2017_15281,Porto,,,,120,130,126.0,,,,115.0,,,,,,,,,,,,
2017_15282,Braga,85.0,75.0,65.0,95,100,,,,,,,,,,,,,,,,,
2017_15283,Setúbal,,,,145,147,136.0,,,,122.0,,,,,,,,,,,,
2017_15284,Porto,,,,136,180,165.0,175.0,,,,,,,,,,,,,,,
2017_15285,Outro,155.0,129.0,110.0,137,148,,,,,,,,,,,,,,,,,
2017_15286,Faro,,,,86,100,61.0,79.0,,,,,,,,,,,,,,,
2017_15287,Lisboa,,,,140,151,140.0,,,,,,,138.0,,,,,,,,157.0,
2017_15288,Setúbal,,,,125,154,,,132.0,,,158.0,,,,,,,,,,,
2017_15289,Lisboa,161.0,146.0,149.0,178,175,,,,,,,,,,,,,,,,,
2017_15290,Outro,100.0,,82.0,100,119,,,105.0,,,,,,,,,,,,,,
2017_15291,Lisboa,120.0,,110.0,117,145,,,177.0,,,,,,,,,,,,,,
2017_15292,Lisboa,,,,150,151,138.0,,,,,,,,143.0,,,,,,,,
2017_15293,Setúbal,86.0,74.0,60.0,96,100,,,,,,,,,,,,,,,,,
2017_15294,Porto,,,,125,165,,,175.0,,,155.0,,,,,,,,,,,
2017_15295,Porto,,,,101,121,88.0,125.0,,,,,,,,,,,,,,,
2017_15296,Faro,,,,112,129,108.0,,,,,,,135.0,,,,,,,,,
2017_15297,Setúbal,101.0,,,116,127,,,,121.0,,,,,112.0,,,,,,,,
2017_15298,Porto,183.0,,139.0,155,188,,,181.0,,,,,,,,,,,,,,
2017_15299,Setúbal,167.0,140.0,155.0,145,166,,,,,,,,,,,,,,,,,
2017_15300,Porto,,,,132,141,137.0,,,,,,,,131.0,,,,,,,,
2017_15301,Setúbal,176.0,190.0,195.0,171,200,,,,,,,,,,,,,,,,,
2017_15302,Outro,,,,88,100,80.0,,,,75.0,,,,,,,,,,,,
2017_15303,Lisboa,162.0,,137.0,138,164,,,190.0,,,,,,,,,,,,,,
2017_15304,Lisboa,,,,146,155,145.0,,,,135.0,,,,,,,,,,,,
2017_15305,Lisboa,,,,96,112,96.0,,,,,,,,95.0,,,,,,,,
2017_15306,Porto,56.0,61.0,51.0,85,100,,,,,,,,,,,,,,,,,
2017_15307,Outro,170.0,,,160,175,,,,165.0,159.0,,,,,,,,,,,,
2017_15308,Lisboa,36.0,64.0,50.0,75,100,,,,,,,,,,,,,,,,,
2017_15309,Porto,,,,147,167,139.0,177.0,,,,,,,,,,,,,,,
2017_15310,Braga,,,,145,167,149.0,,,,172.0,,,,,,,,,,,,
2017_15311,Lisboa,,,,116,126,101.0,,,,,,,,116.0,,,,,,,,
2017_15312,Braga,,,,115,136,,,,,,156.0,97.0,,,,,,,,,,
2017_15313,Outro,,,,119,145,,,145.0,,,140.0,,,,,,,,,,,
2017_15314,Setúbal,,,,99,131,,,136.0,,,138.0,,,,,,,,,,,
2017_15315,Setúbal,,,,98,130,95.0,127.0,,,,,,,,,,,,,,,
2017_15316,Lisboa,128.0,101.0,96.0,115,129,,,,,,,,,,,,,,,,,
2017_15317,Outro,155.0,,,137,156,,,,160.0,,,,,140.0,,,,,,,,
2017_15318,Outro,148.0,,,137,148,,,,143.0,,,,,121.0,,,,,,,,
2017_15319,Porto,135.0,122.0,129.0,120,141,,,,,,,,,,,,,,,,139.0,
2017_15320,Porto,,,,95,105,88.0,,,,82.0,,,,,,,,,,,,
2017_15321,Braga,145.0,,,117,136,,,,137.0,,,,,116.0,,,,,,,,
2017_15322,Outro,,,,76,100,75.0,97.0,,,,,,,,,,,,,,,
2017_15323,Porto,200.0,155.0,156.0,190,190,,,,,,,,,,,,,,,,,
2017_15324,Outro,,,,145,157,137.0,,,,,,,145.0,,,,,,,,,
2017_15325,Lisboa,,,,178,195,181.0,,,,192.0,,,,,,,,,,,,
2017_15326,Outro,149.0,149.0,125.0,147,156,,,,,,,,,,,,,,,,,
2017_15327,Coimbra,178.0,150.0,151.0,148,174,,,,,,,,,,,,,,,,,
2017_15328,Lisboa,,,,138,154,139.0,,,,,,,,137.0,,,,,,,,
2017_15329,Lisboa,155.0,142.0,142.0,128,161,,,,,,,,,,,,,,,,,
2017_15330,Faro,53.0,60.0,65.0,85,100,,,,,,,,,,,,,,,,,
2017_15331,Setúbal,,,,105,107,87.0,,,,,,,,110.0,,,,,,,,
2017_15332,Coimbra,,,,185,193,146.0,200.0,,,,,,,,,,,,,,,
2017_15333,Lisboa,59.0,70.0,57.0,76,100,,,,,,,,,,,,,,,,,
2017_15334,Lisboa,,,,117,134,120.0,,,,101.0,,,,,,,,,,,,
2017_15335,Lisboa,161.0,130.0,140.0,148,156,,,,,,,,,,,,,,,,,
2017_15336,Outro,106.0,,,95,118,,,,118.0,,,,,100.0,,,,,,,,
2017_15337,Leiria,,,,147,159,150.0,,,,,,,135.0,,,,,,,,,
2017_15338,Outro,147.0,,,115,147,,,,131.0,,,,,124.0,,,,,,,,
2017_15339,Braga,129.0,115.0,122.0,127,134,,,,,,,,,,,,,,,,,
2017_15340,Lisboa,,,,112,123,100.0,,,,110.0,,,,,,,,,,,,
2017_15341,Outro,185.0,,,190,187,,,,176.0,,,,,153.0,,,,,,,,
2017_15342,Outro,,,,75,100,77.0,,,,,,,,91.0,,,,,,,,
2017_15343,Porto,,,,116,139,,,,,,157.0,98.0,,,,,,,,,,
2017_15344,Outro,110.0,85.0,91.0,95,116,,,,,,,,,,,,,,,,,
2017_15345,Porto,,,,119,155,126.0,166.0,,,,,,,,,,,,,,,
2017_15346,Outro,194.0,,,150,190,,,,148.0,192.0,,,,,,,,,,,,
2017_15347,Porto,,,,135,159,,,142.0,,,162.0,,,,,,,,,,,
2017_15348,Setúbal,,,,103,127,100.0,137.0,,,,,,,,,,,,,,,
2017_15349,Lisboa,170.0,178.0,170.0,190,191,,,,,,,,,,,,,,,,,
2017_15350,Leiria,177.0,166.0,195.0,150,189,,,,,,,,,,,,,,,,,
2017_15351,Lisboa,161.0,190.0,166.0,165,187,,,,,,,,,,,,,,,,,
2017_15352,Lisboa,109.0,,83.0,106,113,,,79.0,,,,,,,,,,,,,,
2017_15353,Porto,135.0,103.0,95.0,116,128,,,,,,,,,,,,,,,,,
2017_15354,Porto,65.0,80.0,71.0,80,100,,,,,,,,,,,,,,,,,
2017_15355,Porto,80.0,85.0,74.0,106,110,,,,,,,,,,,,,,,,,
2017_15356,Outro,142.0,,125.0,120,145,,,147.0,,,,,,,,,,,,,,
2017_15357,Lisboa,39.0,,,76,100,,,,80.0,44.0,,,,,,,,,,,,
2017_15358,Lisboa,95.0,,83.0,107,105,,,84.0,,,,,,,,,,,,,,
2017_15359,Porto,161.0,,157.0,145,178,,,200.0,,,,,,,,,,,,,,
2017_15360,Braga,,,,112,134,121.0,,,,,,,,127.0,,,,,,,,
2017_15361,Outro,107.0,101.0,106.0,105,118,,,,,,,,,,,,,,,,,
2017_15362,Setúbal,155.0,135.0,135.0,135,146,,,,,,,,,,,,,,,,,
2017_15363,Setúbal,168.0,175.0,170.0,165,189,,,,,,,,,,,,,,,,,
2017_15364,Porto,,,,105,126,97.0,,,,,,,,107.0,,,,,,,,
2017_15365,Outro,,,,139,164,,,,,,167.0,132.0,,,,,,,,,,
2017_15366,Braga,108.0,,,106,128,,,,133.0,,,,,110.0,,,,,,,,
2017_15367,Setúbal,,,,141,141,120.0,,,,,,,127.0,,,,,,,,,
2017_15368,Setúbal,,,,169,191,,,,,,188.0,190.0,,,,,185.0,,,,,
2017_15369,Lisboa,118.0,110.0,101.0,108,124,,,,,,,,,,,,,,,,,
2017_15370,Outro,,,,111,125,106.0,,,,,,,,110.0,,,,,,,,
